X73_CC_12,X74_CN_12,X75_CO_12,X76_CS_12,X77_NC_12,X78_NN_12,X79_NO_12,X80_NS_12,X81_OC_12,X82_ON_12,X83_OO_12,X84_OS_12,X85_FC_12,X86_FN_12,X87_FO_12,X88_FS_12,X89_PC_12,X90_PN_12,X91_PO_12,X92_PS_12,X93_SC_12,X94_SN_12,X95_SO_12,X96_SS_12,X97_cC_12,X98_cN_12,X99_cO_12,X100_cS_12,X101_bC_12,X102_bN_12,X103_bO_12,X104_bS_12,X105_IC_12,X106_IN_12,X107_IO_12,X108_IS_12
4142,925,1052,18,326,77,85,2,977,230,256,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,998,1045,42,738,181,198,8,0,0,0,0,0,0,0,0,0,0,0,0,356,88,98,4,0,0,0,0,0,0,0,0,0,0,0,0
1888,510,461,10,416,115,97,2,674,191,173,3,635,153,132,5,0,0,0,0,244,69,64,1,0,0,0,0,0,0,0,0,0,0,0,0
3287,983,1132,95,893,265,305,24,260,82,96,9,0,0,0,0,0,0,0,0,0,0,0,0,108,28,35,1,0,0,0,0,0,0,0,0
3869,852,878,5,182,40,44,0,710,156,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6670,1882,1957,8,367,100,115,0,1529,417,448,0,265,63,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,919,991,23,849,199,222,5,522,130,136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902,1111,1306,32,330,73,80,2,1059,236,269,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,931,981,0,251,64,67,0,1977,501,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,529,463,9,424,121,107,1,859,227,206,3,0,0,0,0,0,0,0,0,409,114,104,2,0,0,0,0,0,0,0,0,0,0,0,0
1227,300,354,8,718,181,208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,352,315,8,843,238,214,4,851,240,219,4,0,0,0,0,0,0,0,0,636,183,161,3,0,0,0,0,0,0,0,0,0,0,0,0
4203,1087,1175,42,930,247,265,9,378,97,109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,1155,1088,3,794,233,222,0,1583,442,431,0,0,0,0,0,196,64,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,905,760,33,217,69,53,2,383,112,95,3,0,0,0,0,0,0,0,0,142,39,37,1,0,0,0,0,0,0,0,0,0,0,0,0
3396,872,983,38,1021,290,314,15,0,0,0,0,224,46,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,1294,1235,43,584,177,162,7,766,210,222,4,557,166,163,4,0,0,0,0,391,110,115,2,0,0,0,0,0,0,0,0,0,0,0,0
7182,1635,1799,109,142,32,40,1,934,242,273,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,1171,1139,66,1278,277,295,15,458,119,112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,592,530,13,413,113,98,2,675,185,172,3,0,0,0,0,0,0,0,0,245,70,64,1,0,0,0,0,0,0,0,0,0,0,0,0
4906,1388,1436,6,572,169,167,1,1316,366,379,0,0,0,0,0,0,0,0,0,190,52,61,0,0,0,0,0,0,0,0,0,0,0,0,0
5373,1418,1607,65,418,107,130,3,1024,257,303,8,0,0,0,0,224,61,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,1087,1047,0,1624,400,422,0,2046,576,558,0,0,0,0,0,384,109,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,921,1013,36,432,125,142,6,551,160,171,5,443,97,107,4,0,0,0,0,0,0,0,0,183,51,57,1,0,0,0,0,0,0,0,0
4761,1144,1358,53,1006,245,293,8,209,48,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,1060,1053,73,1300,371,350,23,414,112,111,9,647,160,178,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,696,743,28,549,149,144,5,363,90,97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,495,571,43,313,75,91,6,840,199,234,14,93,18,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,828,879,0,1160,286,302,0,476,111,126,1,0,0,0,0,0,0,0,0,135,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,910,999,79,815,230,265,21,627,185,204,15,0,0,0,0,0,0,0,0,113,36,35,2,0,0,0,0,0,0,0,0,0,0,0,0
2882,814,907,71,814,238,254,20,379,105,120,9,145,45,49,5,0,0,0,0,212,60,65,7,224,60,70,7,0,0,0,0,0,0,0,0
3640,854,948,45,0,0,0,0,1098,312,333,14,0,0,0,0,185,55,55,3,192,48,54,3,0,0,0,0,0,0,0,0,0,0,0,0
6084,1698,1793,6,1010,287,293,1,918,247,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3424,851,958,30,736,186,196,5,202,42,48,1,184,37,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,744,793,24,642,176,184,7,694,184,193,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,1143,1284,54,1025,289,331,14,239,49,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,1059,1089,80,1263,342,351,25,0,0,0,0,136,46,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,1104,1244,6,1286,325,397,4,140,40,47,0,0,0,0,0,0,0,0,0,180,48,55,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,812,891,31,1157,325,349,13,81,33,26,1,0,0,0,0,0,0,0,0,149,43,50,1,199,53,61,2,0,0,0,0,0,0,0,0
3016,815,886,8,476,131,142,1,292,73,87,1,0,0,0,0,0,0,0,0,0,0,0,0,420,112,121,1,0,0,0,0,0,0,0,0
3902,1021,1056,0,1356,344,351,0,186,48,54,0,0,0,0,0,0,0,0,0,164,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,436,467,10,317,82,93,2,979,249,263,6,0,0,0,0,0,0,0,0,151,42,47,1,0,0,0,0,0,0,0,0,0,0,0,0
793,243,233,5,835,253,240,8,649,182,185,3,0,0,0,0,0,0,0,0,451,138,127,3,0,0,0,0,0,0,0,0,0,0,0,0
786,226,200,4,856,235,205,3,705,188,180,3,0,0,0,0,0,0,0,0,462,128,112,2,0,0,0,0,0,0,0,0,0,0,0,0
3608,977,1060,38,244,77,82,4,465,130,145,5,435,93,106,4,0,0,0,0,0,0,0,0,0,0,0,0,180,48,52,1,0,0,0,0
2586,708,846,68,978,267,321,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,603,531,14,394,111,101,1,630,180,167,2,0,0,0,0,0,0,0,0,232,66,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,700,832,46,206,52,59,4,1113,280,324,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,774,856,74,622,158,169,16,298,81,86,7,188,45,54,4,0,0,0,0,0,0,0,0,198,45,53,5,0,0,0,0,0,0,0,0
3513,823,834,54,0,0,0,0,451,101,107,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,632,522,34,1096,318,284,17,2678,847,665,51,0,0,0,0,485,157,126,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,974,1203,33,336,85,109,4,629,155,183,6,390,88,92,4,0,0,0,0,0,0,0,0,209,53,62,1,0,0,0,0,0,0,0,0
3782,1000,1138,8,715,179,218,3,153,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,864,871,18,262,66,71,1,593,164,168,3,0,0,0,0,0,0,0,0,202,48,51,1,0,0,0,0,0,0,0,0,0,0,0,0
4901,1079,1074,130,0,0,0,0,447,97,102,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,550,611,11,436,112,125,1,553,147,163,2,0,0,0,0,0,0,0,0,224,61,67,3,0,0,0,0,0,0,0,0,0,0,0,0
4879,1347,1475,0,873,247,264,0,1051,287,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,771,731,67,0,0,0,0,656,208,179,7,0,0,0,0,171,55,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,911,1048,67,630,166,194,15,316,85,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6650,1834,1953,7,845,236,248,0,1064,286,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,882,886,29,1363,370,377,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,35,36,2,0,0,0,0,0,0,0,0
2556,651,700,24,767,209,213,7,203,42,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,905,923,21,0,0,0,0,732,195,196,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,1388,1470,4,561,170,169,0,1322,366,394,0,0,0,0,0,0,0,0,0,192,53,61,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,806,898,45,1157,306,318,20,188,47,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,754,839,27,589,145,155,4,208,43,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,603,675,25,750,194,206,7,204,44,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,625,560,14,250,69,61,1,1734,451,397,9,0,0,0,0,0,0,0,0,241,67,63,1,0,0,0,0,0,0,0,0,0,0,0,0
4128,1031,1230,75,1000,261,296,17,1036,260,299,22,81,22,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,702,801,0,540,147,156,0,358,89,105,0,0,0,0,0,0,0,0,0,208,51,54,0,181,47,53,0,0,0,0,0,0,0,0,0
6061,1728,1897,8,872,249,272,1,1028,289,327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,26,30,1,0,0,0,0
2687,601,732,37,632,139,176,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781,1343,1437,0,562,164,171,0,1293,353,382,0,0,0,0,0,0,0,0,0,184,52,61,0,0,0,0,0,0,0,0,0,0,0,0,0
789,223,204,4,860,238,215,4,686,184,174,3,0,0,0,0,0,0,0,0,466,125,117,2,0,0,0,0,0,0,0,0,0,0,0,0
4014,1000,1082,52,0,0,0,0,97,29,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,763,1020,24,403,107,132,4,608,145,186,5,0,0,0,0,0,0,0,0,173,49,65,2,223,56,65,2,0,0,0,0,0,0,0,0
2760,772,801,21,563,146,153,5,373,99,106,3,0,0,0,0,0,0,0,0,0,0,0,0,354,107,106,2,0,0,0,0,0,0,0,0
1188,382,372,9,337,109,114,4,714,235,216,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,1255,1362,0,383,114,123,0,595,156,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,617,698,9,1056,270,323,3,1410,362,425,8,0,0,0,0,187,47,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,1446,1480,5,389,115,117,0,1636,457,473,2,0,0,0,0,0,0,0,0,190,53,61,0,0,0,0,0,0,0,0,0,0,0,0,0
6346,1774,1964,13,866,246,266,1,1022,288,325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6147,1496,1554,84,978,240,253,13,579,147,167,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3634,923,1205,28,348,100,131,3,979,247,320,8,0,0,0,0,0,0,0,0,0,0,0,0,225,57,68,2,0,0,0,0,0,0,0,0
4602,1301,1373,4,566,166,176,1,1167,327,342,0,0,0,0,0,0,0,0,0,184,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0
6207,1741,1836,9,356,100,112,0,1352,372,395,0,142,34,38,1,0,0,0,0,0,0,0,0,201,54,59,0,0,0,0,0,0,0,0,0
5080,1291,1337,52,733,196,193,7,547,151,151,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,904,1008,32,766,192,208,6,452,109,118,4,221,49,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,1290,1216,101,868,258,235,19,739,232,215,17,0,0,0,0,0,0,0,0,170,52,45,4,0,0,0,0,0,0,0,0,0,0,0,0
3488,963,982,37,914,250,251,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112,1706,1865,3,1034,288,302,0,886,248,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6131,1692,1880,3,1031,283,307,0,897,248,273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,960,1014,8,1320,317,341,2,220,51,55,0,0,0,0,0,0,0,0,0,0,0,0,0,631,147,156,2,0,0,0,0,0,0,0,0
3556,948,1105,75,986,262,306,23,449,118,143,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,852,992,63,1008,273,327,23,538,146,164,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,855,966,68,949,250,281,24,319,83,106,9,410,108,126,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5920,1500,1529,3,978,245,244,0,573,125,124,0,0,0,0,0,0,0,0,0,235,56,61,0,199,40,52,2,0,0,0,0,0,0,0,0
6169,1744,1920,4,862,249,268,1,1018,290,327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,25,30,1,0,0,0,0
6877,1931,2134,15,692,203,225,1,981,277,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,1689,1834,8,832,234,250,1,1167,339,361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,1295,1361,3,799,226,243,1,1118,302,329,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5497,1546,1637,0,717,193,215,0,1023,284,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,1341,1345,180,249,57,55,8,640,156,160,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7214,1651,2188,30,765,175,234,5,942,218,291,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,1635,1997,45,1574,350,408,10,1876,383,472,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,948,1095,77,871,229,282,21,558,147,167,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5555,1554,1654,1,719,195,214,0,1028,287,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6697,1891,1975,8,368,98,116,0,1537,420,450,0,591,159,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,1444,1540,3,536,161,165,0,1038,289,322,0,0,0,0,0,0,0,0,0,178,49,59,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,1582,1695,6,1017,286,315,0,1047,281,298,0,0,0,0,0,0,0,0,0,187,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,367,452,25,667,159,196,10,896,204,254,12,226,53,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,1075,1050,26,813,213,205,4,197,57,55,2,0,0,0,0,0,0,0,0,0,0,0,0,445,93,108,3,0,0,0,0,0,0,0,0
2694,767,847,69,349,99,109,8,606,179,195,15,0,0,0,0,0,0,0,0,487,137,150,15,220,59,64,7,0,0,0,0,0,0,0,0
3589,799,898,59,820,181,217,15,545,120,139,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,669,782,62,374,103,114,8,679,194,221,16,0,0,0,0,0,0,0,0,355,104,110,11,224,57,68,7,0,0,0,0,0,0,0,0
2624,560,661,15,524,112,130,2,545,116,139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,977,1139,95,357,98,111,8,420,133,141,13,135,39,44,5,0,0,0,0,148,46,46,4,221,58,67,7,0,0,0,0,0,0,0,0
3585,946,1105,79,855,228,269,21,313,84,101,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,949,1203,57,1482,336,419,17,640,151,173,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6169,1724,1940,3,1000,290,316,0,1169,318,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,761,729,44,1272,365,375,22,321,100,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,965,993,29,1525,413,413,16,738,193,191,11,0,0,0,0,0,0,0,0,196,57,51,2,126,29,36,1,0,0,0,0,0,0,0,0
3118,829,894,2,474,127,142,0,252,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,427,116,120,1,0,0,0,0,0,0,0,0
3601,993,1039,79,1581,437,452,32,140,42,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,1006,1050,77,1594,440,450,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,675,722,0,1181,294,327,0,261,67,78,0,0,0,0,0,0,0,0,0,308,82,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,308,380,4,0,0,0,0,176,54,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,244,314,2,0,0,0,0
2269,605,554,14,397,112,103,2,649,187,175,3,245,66,59,2,0,0,0,0,237,66,61,1,0,0,0,0,0,0,0,0,0,0,0,0
2315,641,583,11,397,114,104,0,641,188,172,1,368,98,98,2,0,0,0,0,229,66,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,617,527,14,400,110,100,2,644,185,173,3,305,72,68,3,0,0,0,0,236,66,60,1,0,0,0,0,0,0,0,0,0,0,0,0
4572,1214,1217,65,0,0,0,0,1247,326,342,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,2162,2286,14,1160,340,350,5,924,249,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,610,548,6,396,106,98,0,639,181,167,1,397,105,96,3,0,0,0,0,226,65,59,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,1121,1112,6,2091,562,585,1,2810,703,705,9,0,0,0,0,431,113,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147,1202,1367,95,298,86,107,6,403,119,145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,1036,1057,43,0,0,0,0,492,129,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4820,1351,1446,16,539,156,166,2,1317,353,391,5,0,0,0,0,0,0,0,0,187,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,485,460,30,448,117,112,7,937,239,240,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6148,1734,1907,10,858,246,265,2,1013,289,324,1,0,0,0,0,0,0,0,0,79,21,23,1,0,0,0,0,0,0,0,0,0,0,0,0
5826,1639,1707,6,575,161,175,0,1145,316,337,0,346,97,96,1,0,0,0,0,183,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,969,1036,28,674,178,193,5,236,80,81,5,664,164,187,1,0,0,0,0,119,41,43,3,0,0,0,0,0,0,0,0,0,0,0,0
2689,718,623,14,391,108,91,1,629,173,160,2,0,0,0,0,0,0,0,0,243,68,62,1,0,0,0,0,0,0,0,0,0,0,0,0
3603,925,949,7,605,169,166,0,235,57,51,0,0,0,0,0,0,0,0,0,187,48,48,1,0,0,0,0,0,0,0,0,0,0,0,0
2201,590,510,14,386,109,91,1,627,184,163,2,100,22,21,1,0,0,0,0,227,65,59,1,0,0,0,0,0,0,0,0,0,0,0,0
2355,638,566,14,413,114,105,3,666,188,175,3,266,72,60,2,0,0,0,0,241,68,62,1,0,0,0,0,0,0,0,0,0,0,0,0
6519,1841,1922,7,353,96,111,0,1483,403,437,0,604,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4883,1357,1436,1,565,165,171,0,1318,357,382,0,0,0,0,0,0,0,0,0,190,52,62,0,0,0,0,0,0,0,0,0,0,0,0,0
6819,1925,1969,17,933,262,278,1,1506,420,427,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6134,1695,1822,7,840,227,254,0,758,206,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6273,1746,1859,6,714,205,222,0,1047,288,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,25,28,1,0,0,0,0
3754,990,1026,25,975,276,272,5,207,56,55,2,0,0,0,0,0,0,0,0,192,51,56,2,0,0,0,0,0,0,0,0,0,0,0,0
5566,1336,1348,110,208,49,46,4,1099,258,286,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,659,582,16,566,155,138,3,664,181,173,3,0,0,0,0,0,0,0,0,240,68,63,1,0,0,0,0,0,0,0,0,0,0,0,0
6667,1875,1975,7,362,97,117,0,1527,415,447,0,327,93,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,624,756,18,0,0,0,0,388,105,119,2,0,0,0,0,0,0,0,0,0,0,0,0,783,194,252,5,0,0,0,0,0,0,0,0
4867,1354,1448,5,567,164,172,1,1301,358,390,0,0,0,0,0,0,0,0,0,189,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,931,898,119,714,162,161,22,715,173,160,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,1262,1383,13,555,161,171,3,1120,298,348,5,0,0,0,0,0,0,0,0,183,50,63,1,0,0,0,0,0,0,0,0,0,0,0,0
5173,1461,1557,5,382,110,117,0,1592,441,477,0,0,0,0,0,0,0,0,0,191,49,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,546,490,13,605,161,152,4,989,264,248,5,0,0,0,0,0,0,0,0,645,188,171,3,0,0,0,0,0,0,0,0,0,0,0,0
4502,1254,1367,0,150,41,43,1,829,220,246,1,0,0,0,0,0,0,0,0,143,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,816,945,72,601,158,185,13,444,137,144,13,140,42,44,5,0,0,0,0,359,103,112,10,223,56,67,7,0,0,0,0,0,0,0,0
7329,1985,2335,19,824,221,259,2,1691,470,539,4,341,86,104,0,0,0,0,0,135,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,548,620,30,660,164,187,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,1353,1356,179,0,0,0,0,647,152,163,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7279,1895,2097,128,872,273,300,17,1343,364,391,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,854,976,77,466,129,154,11,452,140,148,11,0,0,0,0,0,0,0,0,315,101,106,9,226,58,64,7,0,0,0,0,0,0,0,0
2461,750,794,19,845,250,273,7,1593,493,518,25,0,0,0,0,404,121,134,7,187,58,64,1,0,0,0,0,0,0,0,0,0,0,0,0
5557,1386,1431,101,733,189,202,16,592,160,163,9,201,52,52,3,0,0,0,0,116,35,37,1,222,49,55,3,0,0,0,0,0,0,0,0
3411,1000,1084,84,538,164,169,14,320,100,107,9,0,0,0,0,0,0,0,0,216,59,70,6,226,61,70,7,0,0,0,0,0,0,0,0
6577,1813,1835,25,604,174,179,1,1424,389,379,3,0,0,0,0,197,58,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,1591,1647,1,558,166,166,0,744,216,218,0,0,0,0,0,0,0,0,0,187,51,57,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,1168,1296,74,876,222,243,13,734,171,194,11,0,0,0,0,0,0,0,0,0,0,0,0,199,52,56,3,0,0,0,0,0,0,0,0
3367,936,1046,89,560,158,171,16,527,158,174,12,112,32,39,3,0,0,0,0,213,60,66,7,226,59,69,7,0,0,0,0,0,0,0,0
3105,742,951,57,384,90,112,6,296,67,85,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,991,1182,71,1002,261,293,16,1036,256,301,21,81,22,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4096,1037,1226,76,1013,261,295,17,1146,297,332,24,81,22,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5583,1514,1768,7,689,188,221,2,789,214,251,2,354,87,105,0,0,0,0,0,151,40,46,0,0,0,0,0,0,0,0,0,0,0,0,0
801,240,212,0,881,257,226,0,699,195,184,0,0,0,0,0,0,0,0,0,466,136,124,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,645,710,26,492,149,166,5,1296,362,401,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,215,297,6,477,107,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,1311,1206,29,876,228,196,6,1680,464,409,6,0,0,0,0,141,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,630,713,24,776,203,216,7,211,46,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,1123,1084,94,1007,307,280,25,826,245,249,19,0,0,0,0,0,0,0,0,193,61,63,4,0,0,0,0,0,0,0,0,0,0,0,0
