X1_hydrophobic,X2_vdw,X3_hbond,X4_ligand_entropy,Y_cyscore_BA
-0.8416,-1.6243,0,0,-2.4659
-1.7214,-1.8155,0,0.336,-3.2009
-0.5218,-0.911,0,0.042,-1.3908
-3.9561,-5.1417,0,1.47,-7.6278
-1.1362,-0.9499,0,0.168,-1.9181
-2.1158,-2.5505,0,1.386,-3.2803
-4.1643,-3.4309,0,1.47,-6.1252
-1.2928,-1.5454,0,0,-2.8381
-2.1245,-3.6546,0,0.504,-5.2751
-1.0093,-1.6195,0,0.042,-2.5869
-0.7999,-1.3478,0,0.63,-1.5178
-1.4388,-1.8827,0,0.168,-3.1535
-1.1918,-1.284,0,0,-2.4758
-1.2205,-1.3997,0,0.294,-2.3262
-2.1502,-2.4576,0,0.294,-4.3138
-2.0842,-2.3131,0,0.252,-4.1454
-0.3642,-1.5946,0,0.378,-1.5808
-1.538,-1.6771,0,0.042,-3.1731
-0.7534,-0.9384,0,0.168,-1.5238
-1.6822,-2.3956,0,0.42,-3.6578
-0.9431,-1.805,0,0.378,-2.3701
-3.6319,-2.4638,0,0.042,-6.0536
-1.2401,-1.4034,0,0.042,-2.6015
-2.779,-4.6554,0,0.336,-7.0984
-1.1718,-1.1062,0,0,-2.278
-2.7249,-2.7956,0,0.546,-4.9745
-1.0421,-2.2924,0,0.546,-2.7885
-1.8989,-2.0044,0,0.42,-3.4833
-1.7065,-2.25,0,0.294,-3.6624
-2.1371,-3.0661,0,0.126,-5.0772
-2.0395,-1.9021,0,0.126,-3.8156
-2.2435,-2.1827,0,0.084,-4.3422
-1.6228,-1.521,0,0.126,-3.0178
-0.8934,-2.201,0,0.504,-2.5904
-2.3782,-3.0052,0,0.252,-5.1314
-1.9576,-2.4776,0,0.21,-4.2252
-1.4687,-1.8838,0,0.588,-2.7645
-1.4816,-2.2718,0,0.966,-2.7874
-1.7043,-2.5423,0,0.294,-3.9525
-1.8822,-1.9515,0,0.21,-3.6237
-2.5286,-4.818,0,0.798,-6.5486
-1.7024,-2.2229,0,0.546,-3.3793
-1.4833,-2.0948,0,0.126,-3.4522
-1.2238,-2.0534,0,0.336,-2.9412
-1.6206,-2.1879,0,0.336,-3.4725
-1.9629,-1.9147,0,0.084,-3.7937
-1.897,-2.7342,0,0.21,-4.4212
-1.2566,-2.1869,0,0,-3.4435
-1.7721,-2.2082,0,0.084,-3.8963
-1.2021,-2.6448,0,0.588,-3.259
-2.1471,-1.8457,0,0.42,-3.5728
-1.053,-0.9423,0,0.168,-1.8273
-1.4562,-1.7658,0,0.168,-3.0541
-1.5335,-1.7658,0,0.126,-3.1732
-2.4748,-3.9871,0,0.084,-6.3779
-3.2674,-3.5947,0,0.21,-6.6521
-1.2466,-0.6528,0,0.084,-1.8154
-2.4506,-3.9403,0,0.504,-5.8869
-2.7045,-2.5525,0,0.294,-4.963
-2.3847,-2.3046,0,0.126,-4.5633
-1.0107,-1.3988,0,0.168,-2.2415
0.0045,-2.3614,0,0.756,-1.6009
-1.4827,-1.6435,0,0.294,-2.8322
-1.9779,-2.2371,0,0.21,-4.005
-1.7778,-3.3382,0,0.294,-4.822
-1.6441,-1.3208,0,0,-2.9649
-1.366,-2.2205,0,0.168,-3.4185
-1.8202,-2.8591,0,0.672,-4.0073
-1.9696,-2.5787,0,0.504,-4.0442
-2.0308,-1.4962,0,0.084,-3.443
-1.3535,-2.5325,0,0.126,-3.76
-1.3626,-1.4413,0,0.294,-2.5099
-2.5258,-3.8037,0,0.252,-6.0775
-1.6322,-3.5772,0,0.462,-4.7474
-1.0728,-1.3645,0,0,-2.4373
-3.2108,-3.7182,0,0.504,-6.4249
-1.2887,-1.313,0,0.21,-2.3917
-1.0613,-2.1922,0,0.588,-2.6654
-1.8125,-4.75,0,0.798,-5.7645
-2.5239,-3.14,0,0.546,-5.1179
-1.1941,-1.5353,0,0.084,-2.6454
-1.7327,-1.9585,0,0.294,-3.3972
-1.1445,-1.3845,0,0.042,-2.487
-1.0631,-2.1804,0,0.294,-2.9496
-2.3001,-3.1181,0,0.42,-4.9982
-2.2392,-3.3787,0,0.21,-5.4079
-1.7633,-2.4284,0,0.504,-3.6878
-2.1061,-2.6932,0,0.378,-4.4213
-1.9512,-2.8148,0,0.336,-4.43
-2.8035,-3.0664,0,0.63,-5.2399
-1.6469,-2.7739,0,0.924,-3.4967
-1.2297,-2.3921,0,0.378,-3.2437
-1.6283,-2.1812,0,0.336,-3.4735
-1.8422,-2.3096,0,0.252,-3.8998
-1.353,-1.9224,0,0.126,-3.1494
-1.6634,-1.0586,0,0.084,-2.6379
-2.7784,-2.6181,0,0.252,-5.1445
-2.4904,-2.7259,0,0.462,-4.7543
-2.6759,-3.0768,0,0.21,-5.5426
-2.7933,-2.8317,0,0.588,-5.037
-1.9963,-2.5014,0,0.126,-4.3717
-2.2325,-3.0299,0,0.882,-4.3804
-0.5319,-0.9801,0,0.168,-1.344
-3.699,-5.5825,0,1.176,-8.1055
-1.9142,-3.006,0,0.336,-4.5842
-2.9726,-2.2478,0,0.504,-4.7164
-1.9013,-2.7736,0,0.21,-4.4649
-2.5442,-3.176,0,0.63,-5.0903
-1.4002,-1.7499,0,0.168,-2.9821
-3.4045,-3.7133,0,0.63,-6.4878
-2.9157,-3.5399,0,0.378,-6.0775
-1.4928,-1.5143,0,0.042,-2.9651
-2.0685,-3.6085,0,0.63,-5.047
-1.5516,-1.3725,0,0,-2.9242
-0.763,-1.5225,0,0.168,-2.1175
-0.4943,-1.5842,0,0.21,-1.8685
-3.4204,-3.6816,0,0.42,-6.6819
-1.3902,-1.7373,0,0.042,-3.0856
-2.439,-3.1919,0,0.588,-5.0429
-1.7077,-1.8046,0,0,-3.5123
-1.2259,-2.1188,0,0.546,-2.7987
-1.2367,-1.7495,0,0.336,-2.6502
-1.1065,-1.1978,0,0.168,-2.1362
-1.8724,-2.7756,0,0.252,-4.396
-2.8181,-3.4144,0,0.378,-5.8545
-2.1428,-3.395,0,1.176,-4.3617
-1.4083,-1.7513,0,0.588,-2.5716
-2.0596,-2.6143,0,0.252,-4.4219
-3.0656,-3.7685,0,0.84,-5.9941
-4.2911,-4.0431,0,0.504,-7.8302
-1.4411,-2.2426,0,0.21,-3.4736
-2.6462,-3.357,0,0.252,-5.7512
-1.8025,-2.0428,0,0.21,-3.6354
-4,-4.6757,0,0.63,-8.0458
-1.3738,-1.604,0,0.084,-2.8938
-1.5126,-3.229,0,0.588,-4.1536
-1.6798,-1.6822,0,0.126,-3.236
-1.2929,-1.5156,0,0.042,-2.7665
-1.9793,-2.1528,0,0.126,-4.0061
-3.4161,-3.3972,0,0.672,-6.1413
-3.383,-3.7567,0,0.168,-6.9718
-2.3396,-2.8667,0,0.42,-4.7863
-1.7646,-2.0609,0,0.126,-3.6996
-1.3769,-2.4672,0,0.21,-3.6341
-2.4596,-3.6128,0,0.882,-5.1904
-1.6745,-2.787,0,0.63,-3.8315
-1.3808,-1.4979,0,0,-2.8787
-1.9997,-3.3235,0,0.504,-4.8191
-1.6577,-2.1369,0,0.336,-3.4586
-2.4372,-2.7895,0,0.21,-5.0168
-1.584,-2.7757,0,0.504,-3.8557
-2.3517,-4.1592,0,0.084,-6.4269
-1.755,-2.2541,0,0.378,-3.6311
-1.8106,-1.7804,0,0.126,-3.4649
-1.5288,-3.3599,0,0.084,-4.8047
-2.0139,-2.8357,0,0.84,-4.0096
-1.5583,-1.6371,0,0.378,-2.8174
-5.3767,-5.6234,0,1.218,-9.7821
-1.5668,-2.2203,0,0.378,-3.4091
-1.7021,-2.1858,0,0.378,-3.5099
-1.3802,-3.3541,0,0.42,-4.3143
-1.8201,-2.2317,0,0,-4.0517
-1.9517,-2.6983,0,0.462,-4.188
-1.7409,-2.6455,0,0.084,-4.3024
-2.0419,-1.9322,0,0.294,-3.6801
-1.5139,-1.6065,0,0,-3.1204
-0.9751,-1.3087,0,0.126,-2.1578
-1.5522,-1.9351,0,0.126,-3.3612
-1.7367,-2.7345,0,0.42,-4.0512
-0.8828,-1.8303,0,0.504,-2.2091
-2.3133,-4.0644,0,0.924,-5.4537
-3.3363,-5.36,0,1.008,-7.6883
-2.3482,-2.2856,0,0,-4.6338
-1.7752,-2.4265,0,0.546,-3.6557
-2.1102,-2.3128,0,0.294,-4.129
-1.6336,-2.2419,0,0.546,-3.3294
-1.4651,-2.1605,0,0.21,-3.4156
-2.15,-2.1223,0,0.21,-4.0623
-2.1331,-2.2416,0,0.168,-4.2068
-2.4095,-2.5765,0,0.504,-4.482
-2.7852,-3.1203,0,0.168,-5.7376
-2.4286,-4.0898,0,0.252,-6.2664
-3.4994,-2.9665,0,0.588,-5.8779
-1.4406,-1.741,0,0.21,-2.9717
-1.6399,-1.9944,0,0.126,-3.5083
-1.6825,-2.1633,0,0.378,-3.4679
-2.726,-3.5164,0,0.672,-5.5704
-2.6306,-4.4378,0,0.336,-6.7324
-1.5748,-1.4793,0,0.294,-2.76
-2.1429,-1.7979,0,0.336,-3.6049
-1.9287,-2.9165,0,0.63,-4.2152
-1.1699,-2.295,0,0.084,-3.3809
-1.8798,-3.1097,0,0.252,-4.7376
-3.1666,-3.6855,0,0.63,-6.2221
-2.1962,-2.1338,0,0,-4.33
-2.248,-3.7805,0,0.756,-5.2725
-1.9083,-3.3308,0,0.63,-4.6091
-1.6159,-0.9869,0,0,-2.6027
-1.6387,-1.2808,0,0.252,-2.6675
-0.7921,-0.9497,0,0,-1.7417
-2.0572,-2.8377,0,0.168,-4.7269
-0.7503,-1.2243,0,0,-1.9745
-1.5208,-1.2472,0,0.21,-2.558
-0.7505,-1.9191,0,0.042,-2.6276
-1.6929,-2.1701,0,0.252,-3.611
-0.5432,-1.425,0,0.168,-1.8002
-1.0808,-1.6074,0,0.294,-2.3942
-1.2092,-1.7566,0,0.126,-2.8398
-2.4539,-2.8488,0,0.42,-4.8827
-1.1745,-1.9162,0,0.378,-2.7128
-1.521,-1.608,0,0.588,-2.541
-1.088,-1.4871,0,0.126,-2.4491
-0.8222,-2.2992,0,0.42,-2.7014
-2.5657,-3.7049,0,0.42,-5.8506
-0.5363,-1.4393,0,0.168,-1.8075
-2.0922,-2.8063,0,0.504,-4.3945
-2.0294,-2.6601,0,0.378,-4.3115
-1.8723,-2.7467,0,0.378,-4.241
-2.6987,-2.9354,0,0.084,-5.5501
-2.3844,-3.1856,0,0.714,-4.856
-1.8476,-1.3638,0,0.042,-3.1694
-3.8307,-4.2843,0,0.546,-7.569
-0.8821,-1.7744,0,0,-2.6565
-1.7229,-2.3312,0,0.42,-3.6341
-2.2883,-2.9722,0,0.378,-4.8825
-2.0465,-2.9444,0,0.252,-4.7389
-2.7038,-3.8018,0,0.42,-6.0856
-1.4477,-1.7989,0,0.294,-2.9526
-1.7461,-2.4894,0,0.294,-3.9415
-2.3415,-2.4917,0,0.084,-4.7492
-1.782,-2.2579,0,0.084,-3.9559
-1.6031,-2.8383,0,0.588,-3.8534
-1.6867,-2.8643,0,0.588,-3.963
-1.4384,-3.0091,0,0.756,-3.6915
-1.2486,-2.1365,0,0.084,-3.3011
-2.4074,-2.4276,0,0.42,-4.415
-1.1736,-1.3034,0,0.084,-2.393
-0.2275,-0.6513,0,0.126,-0.7528
-1.1712,-1.5712,0,0.084,-2.6584
-1.2153,-1.3239,0,0.168,-2.3712
-1.4321,-2.0436,0,0.126,-3.3497
-1.3792,-2.4897,0,0.042,-3.8269
-1.8047,-1.9864,0,0.168,-3.6231
-2.8861,-3.0899,0,0.084,-5.892
-1.207,-2.1009,0,0.252,-3.056
-2.9065,-2.7178,0,0.126,-5.4983
-2.5948,-2.6687,0,0.588,-4.6755
-3.0428,-3.9203,0,1.008,-5.9551
-1.4481,-2.0995,0,0.042,-3.5056
-2.4922,-3.4848,0,0.168,-5.809
-1.9809,-2.3643,0,0.42,-3.9252
-1.3898,-2.6307,0,0.546,-3.4744
-2.6546,-3.0177,0,0.882,-4.7903
-2.3374,-2.2173,0,0.126,-4.4288
-4.7897,-5.3682,0,0.966,-9.1919
-1.2862,-1.5762,0,0.084,-2.7784
-1.5915,-2.3542,0,0.084,-3.8617
-3.7797,-4.6765,0,0.588,-7.8682
-1.345,-2.744,0,0.378,-3.7109
-3.3471,-4.0116,0,0.252,-7.1067
-1.6081,-1.8052,0,0.378,-3.0353
-1.5599,-3.818,0,0.546,-4.8319
-2.546,-3.2188,0,0.588,-5.1768
-1.5755,-3.1575,0,0.42,-4.313
-1.6895,-1.4181,0,0.21,-2.8977
-1.699,-2.1088,0,0.126,-3.6819
-1.4736,-2.5729,0,0.21,-3.8364
-1.7665,-2.5208,0,0.21,-4.0773
-2.0693,-2.9891,0,0.42,-4.6384
-1.8217,-1.8204,0,0.21,-3.432
-3.3841,-4.0633,0,0.546,-6.9014
-2.513,-3.9663,0,0.63,-5.8493
-2.1859,-3.8485,0,0.924,-5.1104
-3.3206,-3.8175,0,0.504,-6.6341
-2.2502,-1.9523,0,0.126,-4.0764
-3.5431,-3.3743,0,0.084,-6.8334
-0.9233,-2.0002,0,0,-2.9234
-1.8707,-1.2288,0,0.126,-2.9736
-1.5144,-1.7512,0,0.21,-3.0556
-1.523,-2.0572,0,0.168,-3.4122
-1.3131,-1.2199,0,0.042,-2.491
-1.1445,-1.8655,0,0.168,-2.842
-0.1502,-1.282,0,0.252,-1.1802
-2.2959,-3.2699,0,0.84,-4.7258
-2.4679,-3.2676,0,0.294,-5.4415
-1.5362,-2.1122,0,0.126,-3.5224
-2.0746,-2.599,0,0.588,-4.0855
-1.5263,-2.6563,0,0.126,-4.0566
-1.719,-2.6156,0,0.126,-4.2086
-2.0582,-2.9369,0,0.714,-4.2811
-0.7793,-1.4338,0,0.378,-1.8351
-1.3231,-0.9965,0,0.126,-2.1936
-1.1968,-2.2629,0,0.252,-3.2077
-1.3335,-1.8084,0,0.168,-2.9739
-1.0786,-1.5957,0,0.042,-2.6323
-1.667,-2.9214,0,0.294,-4.2945
-1.41,-1.8905,0,0.336,-2.9645
-2.1135,-2.7558,0,0.42,-4.4493
-2.7966,-4.2561,0,1.26,-5.7927
-0.4982,-0.8937,0,0.126,-1.266
-1.0415,-1.0577,0,0.084,-2.0152
-1.5308,-2.0289,0,0.042,-3.5177
-2.6275,-4.3517,0,1.26,-5.7192
-2.3855,-3.5475,0,0.924,-5.009
-0.9733,-1.4289,0,0.042,-2.3602
-2.2964,-1.1955,0,0.252,-3.2399
-2.723,-2.7166,0,0.672,-4.7676
-2.0276,-2.1558,0,0,-4.1834
-1.7855,-3.1789,0,0.252,-4.7124
-1.5755,-2.5722,0,0.294,-3.8537
-1.1382,-1.2875,0,0,-2.4258
-1.2831,-1.3789,0,0,-2.662
-1.5109,-1.9176,0,0.042,-3.3865
-0.8539,-0.0164,0,0.336,-0.5343
-1.6162,-1.6904,0,0.504,-2.8026
-2.2038,-1.9309,0,0.126,-4.0087
-2.9398,-3.5845,0,0.378,-6.1463
-2.3185,-3.4319,0,0.63,-5.1205
-3.1979,-3.2084,0,0.546,-5.8603
-1.6488,-2.2281,0,0.336,-3.5409
-1.2639,-2.0376,0,0.42,-2.8815
-2.2268,-2.3889,0,0.126,-4.4898
-2.119,-1.6285,0,0.294,-3.4535
-1.4824,-2.4194,0,0.294,-3.6078
-1.5374,-2.6553,0,0.294,-3.8987
-1.5997,-1.86,0,0.126,-3.3337
-2.1522,-2.7312,0,0.546,-4.3374
-1.6946,-1.7309,0,0.042,-3.3835
-3.5209,-5.5739,0,0.924,-8.1708
-1.6852,-2.0767,0,0.252,-3.5099
-2.0899,-1.8643,0,0.084,-3.8702
-2.1144,-1.7807,0,0.378,-3.5171
-3.9698,-3.9502,0,0.336,-7.584
-1.4136,-2.4138,0,0.084,-3.7435
-1.2634,-1.2498,0,0,-2.5132
-1.4634,-1.6619,0,0.21,-2.9153
-2.0193,-2.2809,0,0.084,-4.2161
-2.2395,-3.5602,0,0.168,-5.6317
-2.7632,-3.3108,0,0.63,-5.4441
-3.6247,-3.6741,0,0.63,-6.6689
-1.3278,-1.5916,0,0.042,-2.8774
-2.3172,-2.8093,0,0.42,-4.7065
-1.4467,-1.6034,0,0.084,-2.9662
-2.8478,-3.878,0,0.462,-6.2637
-1.2388,-1.5682,0,0.042,-2.765
-1.6517,-2.3939,0,0.294,-3.7516
-2.0557,-2.4073,0,0.252,-4.211
-2.4073,-2.4527,0,0,-4.8601
-1.4136,-1.8425,0,0,-3.2561
-1.4618,-1.931,0,0.294,-3.0988
-1.9296,-2.6224,0,0.336,-4.216
-2.5484,-2.4999,0,0.084,-4.9643
-1.3979,-2.0318,0,0.126,-3.3037
-2.894,-2.7198,0,0.462,-5.1518
-1.6772,-1.7125,0,0.084,-3.3057
-1.6329,-2.2972,0,0.126,-3.8041
-1.0827,-2.2122,0,0.042,-3.2529
-1.1605,-1.2002,0,0.042,-2.3187
-2.5431,-2.3641,0,0.546,-4.3613
-1.4202,-1.5372,0,0.042,-2.9154
-1.874,-2.8379,0,0.21,-4.5019
-3.3264,-3.9989,0,0.546,-6.7793
-1.0686,-1.5602,0,0.168,-2.4609
-1.2737,-1.4436,0,0.21,-2.5073
-1.6982,-2.0454,0,0.126,-3.6176
-1.3701,-2.3488,0,0.252,-3.4669
-1.7204,-1.9557,0,0.168,-3.5082
-1.9304,-2.1213,0,0.294,-3.7577
-2.7836,-3.7411,0,0.63,-5.8947
-1.9219,-2.6898,0,0.336,-4.2757
-1.8785,-2.651,0,0.84,-3.6895
-1.6397,-2.191,0,0.21,-3.6206
-2.9253,-2.8128,0,0.462,-5.2761
-2.0726,-2.8411,0,0.336,-4.5777
-1.6521,-2.1102,0,0.21,-3.5523
-3.325,-3.5073,0,0.462,-6.3703
-2.3482,-3.5104,0,0.21,-5.6485
-2.0522,-2.7252,0,0.546,-4.2314
-1.1632,-1.2359,0,0.042,-2.3571
-1.6885,-1.6556,0,0.042,-3.3021
-0.7233,-2.5606,0,0.42,-2.8639
-1.9696,-2.5344,0,0.294,-4.21
-1.2979,-2.264,0,0.294,-3.2679
-1.7974,-2.6318,0,0.294,-4.1351
-2.4487,-2.8489,0,0.588,-4.7096
-1.5208,-1.826,0,0.168,-3.1788
-1.9535,-1.7909,0,0.126,-3.6184
-1.5744,-2.268,0,0.294,-3.5483
-1.8283,-1.9763,0,0.294,-3.5106
-4.5942,-4.0651,0,0.504,-8.1553
-1.4028,-1.9261,0,0.21,-3.1189
-2.2559,-4.6076,0,0.798,-6.0656
-2.584,-2.7733,0,0.294,-5.0632
-1.6742,-2.7211,0,0.588,-3.8073
-1.7398,-2.0226,0,0.588,-3.1744
-1.4162,-1.5941,0,0.672,-2.3384
-1.3334,-1.5226,0,0.126,-2.73
-1.8645,-2.5163,0,0.378,-4.0028
-1.8964,-1.9511,0,0.294,-3.5535
-2.6415,-3.741,0,0.924,-5.4586
-2.8397,-3.3455,0,0.462,-5.7232
-3.2797,-4.0101,0,0.546,-6.7438
-2.1784,-2.6424,0,0.42,-4.4008
-2.3577,-3.524,0,0.63,-5.2517
-1.8616,-1.7283,0,0.294,-3.2959
-1.557,-1.7362,0,0.336,-2.9572
-1.5917,-1.8786,0,0.084,-3.3863
-1.6235,-2.1812,0,0.672,-3.1327
-1.4205,-1.3535,0,0,-2.774
-1.9644,-2.8648,0,0.252,-4.5772
-1.8633,-2.5943,0,0.042,-4.4156
-1.3519,-2.1558,0,0.126,-3.3818
-1.8374,-2.3787,0,0.21,-4.0061
-1.5144,-1.5289,0,0,-3.0432
-3.2201,-3.7646,0,0.504,-6.4807
-1.9013,-2.5201,0,0.378,-4.0434
-2.0166,-2.3318,0,0.42,-3.9284
-1.3783,-1.9488,0,0.252,-3.0751
-1.4875,-1.6874,0,0.126,-3.0489
-1.1576,-2.0477,0,0.168,-3.0373
-2.1073,-2.3735,0,0.336,-4.1449
-1.4453,-2.3111,0,0,-3.7564
-0.5042,-1.5311,0,0.336,-1.6993
-2.2063,-2.6805,0,0.378,-4.5088
-1.2167,-1.3997,0,0.21,-2.4063
-1.7253,-1.17,0,0.252,-2.6433
-1.4299,-1.2723,0,0.042,-2.6602
-2.0532,-3.3264,0,0.252,-5.1276
-1.5137,-2.5716,0,0.042,-4.0433
-1.5247,-2.276,0,0.168,-3.6328
-2.2343,-3.6073,0,0.294,-5.5476
-1.1942,-2.1815,0,0.084,-3.2917
-1.2417,-1.8014,0,0.168,-2.8751
-2.0635,-2.7796,0,0.378,-4.4651
-2.0038,-3.0579,0,0.672,-4.3897
-3.5707,-3.5625,0,0.546,-6.5872
-1.1973,-1.4314,0,0.21,-2.4186
-1.5326,-1.8151,0,0.252,-3.0957
-2.4044,-3.7717,0,0.336,-5.84
-1.5227,-2.8251,0,0.252,-4.0958
-2.3898,-3.1884,0,0.126,-5.4522
-1.2016,-1.3748,0,0.084,-2.4923
-0.9469,-1.3587,0,0.294,-2.0116
-2.3105,-2.2222,0,0.336,-4.1967
-4.0168,-4.3817,0,0.504,-7.8946
-2.2055,-3.4028,0,0.252,-5.3564
-1.6468,-0.9608,0,0.378,-2.2296
-1.6287,-2.2356,0,0.336,-3.5283
-1.8931,-2.5719,0,0.042,-4.423
-1.1422,-1.7967,0,0.21,-2.7289
-2.1727,-2.6286,0,0.42,-4.3813
-2.3216,-2.4836,0,0.294,-4.5112
-1.6674,-2.3066,0,0.084,-3.8901
-2.3465,-2.7762,0,0.42,-4.7027
-2.62,-3.0982,0,0.546,-5.1722
-3.09,-2.8208,0,0.252,-5.6588
-1.9622,-2.2553,0,0.294,-3.9234
-1.8953,-1.8663,0,0.42,-3.3415
-0.6922,-2.2977,0,0.252,-2.7379
-1.2998,-1.9099,0,0.21,-2.9997
-0.877,-1.6556,0,0.168,-2.3647
-3.4623,-3.8956,0,0.294,-7.064
-2.6554,-3.6659,0,0.21,-6.1113
-3.5779,-4.4256,0,0.42,-7.5835
-3.8646,-5.3701,0,1.26,-7.9747
-4.223,-4.4708,0,0.966,-7.7278
-4.3483,-3.8418,0,0.504,-7.6861
-1.5354,-1.9935,0,0.252,-3.2769
-2.9925,-3.7785,0,0.504,-6.2669
-1.4348,-1.4727,0,0.252,-2.6555
-1.0295,-2.1495,0,0.084,-3.0951
-2.2971,-3.435,0,1.344,-4.3881
-1.5172,-1.3248,0,0.168,-2.674
-1.2399,-1.3822,0,0.168,-2.4541
-1.7668,-2.6686,0,0.588,-3.8474
-2.461,-2.7588,0,0.462,-4.7579
-2.8467,-3.4238,0,0.168,-6.1025
-1.323,-2.4775,0,0.588,-3.2125
-1.7869,-2.5174,0,1.092,-3.2122
-2.4842,-4.0277,0,0.21,-6.3019
-1.6399,-2.7904,0,0.294,-4.1362
-3.6205,-3.9958,0,0.672,-6.9443
-2.7573,-1.5689,0,0.126,-4.2002
-3.1568,-4.8231,0,0.966,-7.0139
-1.6768,-1.0237,0,0.168,-2.5325
-2.6581,-3.2286,0,0.63,-5.2567
-2.3064,-2.7656,0,0.042,-5.0299
-1.8043,-2.6054,0,0.252,-4.1577
-2.4668,-3.1789,0,0.378,-5.2677
-1.2574,-1.8537,0,0.042,-3.0691
-1.8407,-1.888,0,0.084,-3.6446
-1.8629,-1.9999,0,0.084,-3.7788
-2.1238,-2.492,0,0.336,-4.2798
-1.4819,-2.464,0,0.126,-3.8199
-1.1352,-2.4229,0,0.294,-3.2642
-1.6503,-2.2383,0,0.168,-3.7206
-3.5948,-4.577,0,0.588,-7.5838
-6.0724,-7.1339,0,1.218,-11.9882
-2.1603,-2.5578,0,0.42,-4.2981
-1.5288,-2.1864,0,0.168,-3.5472
-2.0408,-3.0187,0,0.378,-4.6815
-1.9793,-3.3868,0,0.294,-5.0721
-2.407,-2.575,0,0.546,-4.4359
-1.2338,-1.6612,0,0.168,-2.727
-1.5833,-2.5423,0,0.294,-3.8316
-2.157,-1.9726,0,0.168,-3.9616
-1.0968,-1.8048,0,0.21,-2.6915
-1.1064,-2.2742,0,0.63,-2.7507
-1.4257,-1.8657,0,0.21,-3.0814
-1.8238,-2.8495,0,0.21,-4.4633
-3.2892,-2.9846,0,0.462,-5.8118
-3.183,-4.1631,0,0.378,-6.968
-1.3125,-1.7305,0,0.252,-2.7911
-1.9826,-3.3975,0,1.008,-4.3721
-4.3241,-4.172,0,0.504,-7.9921
-2.9541,-3.7321,0,0.504,-6.1822
-2.4216,-2.8826,0,0.462,-4.8423
-4.4794,-4.4054,0,0.672,-8.2128
-1.486,-2.0123,0,0.042,-3.4563
-2.3769,-3.5265,0,0.294,-5.6094
-0.7051,-1.4252,0,0.672,-1.4583
-3.3465,-3.2269,0,0.504,-6.0695
-3.046,-4.0014,0,0.588,-6.4594
-2.5804,-1.5622,0,0.042,-4.1005
-1.9111,-2.1984,0,0.42,-3.6894
-1.2127,-1.5861,0,0.084,-2.7148
-2.3484,-3.4115,0,0.168,-5.5919
-1.5841,-2.1113,0,0.168,-3.5274
-1.2602,-2.1269,0,0.294,-3.0931
-2.3406,-2.3735,0,0.336,-4.3782
-1.3363,-2.7282,0,0.294,-3.7705
-2.6552,-3.3965,0,0.546,-5.5057
-2.346,-2.9908,0,0.21,-5.1268
-2.1392,-2.8509,0,0.252,-4.7381
-1.7912,-2.0341,0,0.336,-3.4893
-2.0131,-3.3531,0,0.336,-5.0302
-1.5667,-1.9858,0,0.084,-3.4684
-1.8047,-1.5153,0,0.126,-3.194
-1.5927,-1.8185,0,0.714,-2.6972
-1.5306,-2.6682,0,0.42,-3.7788
-4.5273,-3.8605,0,0.504,-7.8838
-2.1192,-2.7649,0,0.21,-4.674
-3.5949,-4.3504,0,1.26,-6.6853
-3.9145,-4.9841,0,1.218,-7.6806
-3.1285,-3.4338,0,0.63,-5.9323
-1.797,-2.6587,0,0.126,-4.3297
-2.1718,-2.8427,0,0.042,-4.9724
-3.2582,-4.9559,0,1.596,-6.6181
-0.8189,-2.1168,0,0.252,-2.6837
-1.0643,-2.1796,0,0.084,-3.1598
-1.8326,-1.7688,0,0.63,-2.9714
-1.521,-2.1103,0,0.084,-3.5473
-2.8881,-2.9986,0,0.42,-5.4668
-1.5296,-1.9428,0,0.168,-3.3044
-1.5912,-1.7287,0,0.21,-3.1099
-1.8809,-1.5329,0,0.126,-3.2878
-3.2404,-4.4663,0,1.092,-6.6147
-1.4702,-2.1849,0,0.168,-3.4871
-1.6679,-2.2342,0,0.168,-3.7341
-2.9862,-3.7964,0,0.588,-6.1946
-1.7415,-2.7518,0,0.336,-4.1573
-1.9156,-3.1755,0,0.21,-4.8811
-2.5415,-3.4182,0,0.63,-5.3296
-1.9681,-2.9824,0,0.756,-4.1945
-2.342,-3.1615,0,0.168,-5.3355
-1.7002,-1.9975,0,0.042,-3.6556
-2.5391,-3.342,0,0.504,-5.3771
-2.5727,-2.8462,0,0.126,-5.2929
-1.8545,-2.608,0,0.126,-4.3365
-3.2876,-3.5296,0,0.462,-6.3552
-1.4331,-2.663,0,0.21,-3.8861
-2.1692,-2.5192,0,0.63,-4.0583
-1.9938,-2.8932,0,0.462,-4.4249
-1.2763,-1.9246,0,0.168,-3.0329
-0.8797,-1.2649,0,0.294,-1.8507
-0.7656,-0.8762,0,0.084,-1.5578
-1.8712,-2.8797,0,0.21,-4.5409
-1.6897,-2.3127,0,0.21,-3.7924
-1.5167,-1.6355,0,0.21,-2.9422
-1.2904,-2.6525,0,0.756,-3.1869
-2.8625,-4.0635,0,1.218,-5.7079
-4.2721,-4.7538,0,1.26,-7.7659
-2.5254,-3.8978,0,0.84,-5.5833
-4.3018,-4.5917,0,0.924,-7.9695
-3.3616,-3.7796,0,0.42,-6.7212
-1.7567,-2.0983,0,0.168,-3.687
-2.1728,-3.9336,0,0.63,-5.4764
-1.5237,-1.6271,0,0,-3.1508
-1.4976,-1.9543,0,0.084,-3.3679
-1.7761,-2.5538,0,0.588,-3.7419
