X1_estat,X2_hb,X3_vdw,X4_dsolv,X5_tors,Y1_AD4Score
0.679,-0.6167,-9.1689,3.8056,2.983,-2.318
0.5177,-1.5843,-11.9766,5.2975,3.5796,-4.166
0.4236,-1.3401,-6.9594,3.4347,1.7898,-2.6515
0.3028,-1.1509,-7.3233,4.0196,1.7898,-2.362
0.2205,-1.943,-7.0961,3.5288,1.7898,-3.5001
1.6233,-1.1473,-5.422,3.0448,1.4915,-0.4098
1.5712,-1.1728,-4.2326,2.4968,0.8949,-0.4425
1.0766,-1.0192,-3.9212,2.226,1.1932,-0.4446
-0.0682,-0.7139,-4.8671,1.0631,0.5966,-3.9894
-0.0919,-0.8606,-4.7047,1.4863,0.5966,-3.5744
-0.0582,-0.0191,-8.0743,1.6308,1.1932,-5.3276
-1.128,-0.8759,-6.0337,1.4717,1.4915,-5.0743
-0.1208,-1.314,-8.3981,3.0036,3.2813,-3.5481
-0.0671,-0.6229,-8.2457,2.0985,1.4915,-5.3457
-0.0889,-1.0576,-5.3747,2.3697,0.2983,-3.8532
0.3103,-1.1538,-5.8785,2.761,1.4915,-2.4694
-0.1664,-1.413,-7.2656,2.8966,1.7898,-4.1587
-0.7087,-0.8648,-11.6007,3.2067,3.5796,-6.3881
-1.3218,-1.0094,-8.9816,3.6419,3.2813,-4.3895
-0.7727,-0.9065,-9.3104,2.9548,4.1762,-3.8587
-0.4057,-1.9944,-7.9751,3.4561,1.7898,-5.1293
0.0024,-1.0393,-7.8182,3.3429,1.4915,-4.0207
0.145,-1.6142,-7.3136,3.3933,1.7898,-3.5998
0.0946,-1.6538,-5.5756,2.0003,0.8949,-4.2396
0.19,-1.4004,-5.3329,1.9843,0.5966,-3.9623
0.2785,-1.0502,-5.3456,2.2096,0.5966,-3.3111
-0.5538,-2.0975,-16.2954,7.2781,8.949,-2.7196
-0.6848,-1.111,-9.6306,2.749,1.7898,-6.8875
0.4884,-0.5055,-7.9773,2.0944,0.5966,-5.3035
0.2561,-1.102,-7.5317,2.4352,1.7898,-4.1525
0.1458,-1.6125,-12.2851,4.6439,5.6677,-3.4402
-0.2781,-1.3058,-10.4858,3.4275,4.1762,-4.4661
-0.1236,-0.0322,-6.1094,1.2862,1.1932,-3.7859
-0.0537,-0.0221,-6.2699,1.228,1.1932,-3.9243
-0.7067,-0.6588,-8.0431,2.1466,1.7898,-5.4722
-0.3352,-1.7494,-7.9898,3.1994,2.6847,-4.1904
0.575,-0.0317,-7.0658,1.9486,2.0881,-2.4858
0.0441,-1.1958,-7.9741,2.8699,2.0881,-4.1678
0.604,-0.6382,-10.7435,4.3963,2.6847,-3.6967
0.7397,-0.5355,-9.7572,3.9578,3.2813,-2.3139
0.2114,-1.6312,-9.8533,3.9705,2.983,-4.3196
0.0777,-1.4289,-14.1434,5.8733,7.7558,-1.8655
0.1607,-1.5629,-7.1331,2.6239,1.4915,-4.42
0.14,-1.7368,-7.2812,2.6311,1.4915,-4.7554
0.1138,-1.3722,-8.0379,3.3712,1.7898,-4.1353
0.4407,-2.0512,-9.0363,4.8967,2.6847,-3.0655
1.4624,-1.6119,-10.8846,5.3143,4.7728,-0.9471
0.4253,-1.6374,-8.127,4.6051,2.3864,-2.3476
1.8238,-1.1809,-9.2203,4.8873,2.0881,-1.602
1.1663,-1.2444,-12.1276,6.4469,5.966,0.2073
0.1847,-1.0471,-7.3511,1.2843,2.3864,-4.5428
-0.0146,-0.2258,-5.4908,0.7391,0.2983,-4.6938
0.0174,-0.2424,-7.4833,2.0577,0.8949,-4.7556
0.291,-1.0731,-5.4961,1.8732,0.5966,-3.8084
0.1101,-0.1122,-7.6886,1.9933,1.7898,-3.9076
-1.4477,-1.6227,-14.0871,5.2191,7.1592,-4.7792
0.8296,-1.5047,-10.7037,3.534,5.6677,-2.1771
0.894,-1.1576,-10.9231,3.4453,5.6677,-2.0737
1.4797,-1.9107,-13.1628,5.284,5.6677,-2.642
0.4672,-2.0115,-8.5106,4.3229,3.8779,-1.8541
0.0394,-1.6425,-10.0511,2.7789,4.1762,-4.6992
0.079,-0.3639,-12.4199,3.0302,4.4745,-5.2001
-0.0696,-0.6886,-3.5835,0.8291,0.8949,-2.6178
0.0719,-0.3034,-7.2147,1.6705,0,-5.7758
0.1678,-0.5177,-8.9925,2.296,2.6847,-4.3616
0.8305,-0.8943,-7.9616,3.7017,2.0881,-2.2357
-0.9101,-3.4613,-9.1055,4.6076,2.0881,-6.7813
0.0234,-2.7005,-9.0234,5.0748,2.0881,-4.5377
-1.3473,-0.7891,-4.3771,1.3374,2.0881,-3.0881
-4.1288,-3.3131,-5.8106,4.6516,2.6847,-5.9162
0.3152,-1.3077,-4.9355,1.973,0.5966,-3.3585
-0.0446,-0.0805,-5.9109,1.7211,0.8949,-3.4201
-0.1493,-1.516,-7.4241,2.641,3.5796,-2.8688
-1.2726,-1.101,-10.6579,5.7785,2.6847,-4.5683
-1.0804,-1.2391,-4.8086,2.2159,0.5966,-4.3155
-2.1037,-2.4796,-5.8081,3.9458,1.4915,-4.954
-1.4905,-0.6705,-5.8738,1.7476,0.8949,-5.3924
-0.2167,-1.5592,-12.7337,4.9135,1.7898,-7.8064
-0.1139,-1.597,-5.3721,1.4798,0.8949,-4.7084
-4.1191,-2.1609,-7.005,3.5005,2.0881,-7.6964
0,0,0,0,0,0
-2.0902,-3.0769,-13.121,6.2613,2.0881,-9.9387
-0.0426,-1.4297,-6.6157,2.6749,1.1932,-4.2199
-0.7173,-0.3704,-6.1369,2.1775,1.1932,-3.8539
-1.4012,-2.5043,-5.0969,1.942,1.4915,-5.5689
8e-04,-0.2126,-9.5764,2.4477,0.5966,-6.7439
0.5352,-0.6182,-1.0873,2.9259,0.5966,2.3523
-0.0017,-0.0172,-6.2338,1.8188,0.2983,-4.1357
-1.9632,-1.7476,-6.6686,2.3159,0.5966,-7.4669
0.1792,-1.7105,-6.7903,2.6318,2.0881,-3.6017
-0.6507,-2.1219,-6.9762,4.2866,1.7898,-3.6724
-0.0331,-0.6176,-6.3674,2.0742,0,-4.9438
-0.5784,1.1906,-6.0528,1.9444,0.8949,-2.6013
-3.2141,-5.0593,-12.3258,5.5576,2.3864,-12.6552
-4.6204,-2.1742,-6.8841,3.4182,2.0881,-8.1724
-2.3169,-3.8294,-12.3105,6.0847,2.3864,-9.9856
-0.5001,-0.8438,-4.8216,1.506,0.8949,-3.7646
0,0,0,0,0,0
0.7909,-0.8055,-6.9731,3.7423,2.0881,-1.1574
0.1915,-4.5354,-19.2677,6.2625,4.1762,-13.1729
-1.5385,-3.7271,-8.3545,4.929,4.4745,-4.2166
-1.2569,0.5266,-4.3842,3.2469,3.2813,1.4136
-0.3983,-6e-04,-3.0379,0.8318,0.8949,-1.71
-0.2535,-2.4685,-7.1975,3.5521,1.1932,-5.1742
-0.224,-2.8533,-10.0742,5.1764,1.4915,-6.4836
-0.2738,-2.8187,-9.6016,4.8421,1.4915,-6.3605
-2.5365,-2.8376,-5.0367,2.7514,0.5966,-7.0628
-1.2019,-0.5869,-5.2162,1.8249,1.1932,-3.9869
-1.5211,-1.0807,-5.0984,1.3465,0.2983,-6.0554
-0.9391,-0.6925,-6.2483,2.2819,1.1932,-4.4047
-1.1279,0.2685,-6.1431,3.2541,0.8949,-2.8535
-0.831,-1.637,-8.3594,4.6946,2.3864,-3.7465
0.5495,-0.8225,-2.7513,1.2077,0.5966,-1.22
0,0,0,0,0,0
-4.5354,-2.0353,-6.4641,3.1291,2.0881,-7.8176
-0.0156,-0.0091,-5.4104,1.0379,0.5966,-3.8006
0.2264,-1.7266,-7.6492,3.6926,3.5796,-1.8772
-1.2923,-1.4919,-8.5154,3.3655,0.8949,-7.0391
-1.0122,-0.3865,-4.0453,1.4992,2.0881,-1.8567
0.0252,-0.0013,-4.281,0.468,0.2983,-3.4907
-0.7625,-0.2024,-6.3227,1.9742,0.8949,-4.4184
1.3514,-2.8885,-13.4084,7.4744,2.983,-4.4881
-2.9643,-3.6624,-8.4348,4.847,3.2813,-6.9331
-0.0919,-1.2602,-6.5083,3.4087,1.4915,-2.9601
-2.8061,-1.6537,-6.4465,4.7721,2.0881,-4.0461
-0.7116,-1.3997,-4.6769,1.5456,0.2983,-4.9444
-1.355,-0.5926,-3.1888,1.0912,1.1932,-2.8521
-0.9699,-1.3813,-4.8439,1.907,1.4915,-3.7966
-3.0726,-1.4041,-4.1313,2.6454,0.8949,-5.0677
-1.533,-2.8269,-7.0732,4.6107,2.983,-3.8393
-1.0065,-0.4426,-3.8193,1.2573,2.0881,-1.923
-0.2537,-1.0181,-4.3652,1.7262,0.2983,-3.6124
-1.1022,-3.3121,-6.3365,4.5143,2.0881,-4.1484
0.0051,0,-3.1034,-0.2023,0.8949,-2.4057
-1.4825,-1.3318,-5.4224,2.0389,0.5966,-5.6012
-1.2597,-1.7469,-7.1076,3.7636,2.0881,-4.2625
-1.1576,-1.1811,-6.0217,3.1673,0.2983,-4.8948
0.1074,-0.0026,-4.4899,1.0174,0,-3.3678
-3.6243,-1.0152,-4.1554,3.0619,0.8949,-4.8381
-0.6489,-1.1794,-9.4002,2.3528,0.5966,-8.2791
-4.1843,0.6278,-9.3059,5.0655,5.3694,-2.4274
-0.5143,-1.2343,-9.4213,2.2855,0.8949,-7.9894
-0.178,-0.2706,-6.579,0.8971,2.3864,-3.7441
-2.4385,-2.9357,-6.1225,3.8899,1.4915,-6.1154
0,0,0,0,0,0
-0.6114,-0.0224,-3.1263,0.4139,0.5966,-2.7496
-3.9621,-2.5743,-9.4974,5.198,5.3694,-5.4663
-1.7335,-3.1711,-7.5901,4.7689,1.7898,-5.936
0.0649,-1.7367,-5.3135,2.3821,3.5796,-1.0237
-1.1727,-3.2187,-6.6757,4.0575,2.3864,-4.6233
-0.0973,-0.6265,-5.9036,2.1791,0.2983,-4.15
-1.497,-1.5535,-5.0094,1.4871,0.5966,-5.9762
-0.1724,-2.2294,-4.4093,2.3734,1.7898,-2.6479
0.227,-0.6433,-5.7661,1.2402,0.8949,-4.0473
-2.4315,-2.4269,-10.6917,5.8945,2.6847,-6.9709
-0.2146,-2.0799,-11.0575,5.5213,2.0881,-5.7427
0.0034,-0.193,-5.0445,2.1125,0.5966,-2.525
-0.4023,-0.0257,-5.1152,1.2248,0.8949,-3.4236
0.0308,-0.5227,-15.6146,2.7132,2.983,-10.4103
-0.102,-1.3025,-9.0519,4.1837,5.3694,-0.9033
-2.0627,-1.6448,-6.5311,3.3395,2.3864,-4.5128
-0.4841,-2.6406,-7.925,5.3305,2.3864,-3.3327
0.207,-1.505,-5.9856,2.4597,1.7898,-3.0341
-0.4759,-0.0013,-3.1975,1.4168,0.2983,-1.9597
-2.7314,-1.2966,-4.0364,2.7179,0.8949,-4.4516
-2.8875,-3.76,-5.6941,3.7569,1.1932,-7.3915
-0.1079,-0.6989,-5.1601,1.4755,0.2983,-4.1931
-1.3184,-0.4586,-4.7151,1.8528,0.8949,-3.7444
-4.6693,-2.4028,-6.3806,2.9889,1.7898,-8.674
-0.2361,-2.1711,-4.5233,2.3602,1.7898,-2.7805
0.0537,-1.3014,-5.6539,2.9402,1.1932,-2.7682
0.4718,-1.4486,-5.8522,2.5515,1.7898,-2.4876
-1.1811,-0.3452,-4.0604,1.5782,0.8949,-3.1137
-0.2871,-0.7778,-5.359,1.8191,1.1932,-3.4116
0,0,0,0,0,0
-0.1543,-1.7418,-9.4013,3.6996,2.6847,-4.913
-1.4279,-3.4153,-8.0128,4.1532,3.8779,-4.8248
-2.0446,-3.5987,-8.1284,4.596,2.6847,-6.4911
0,0,0,0,0,0
-1.2694,-1.7302,-8.6762,3.2092,3.2813,-5.1853
-2.5074,-1.0836,-3.3808,2.4494,0.2983,-4.2242
-2.8844,-3.3369,-6.0524,2.7978,0.5966,-8.8793
-0.3734,-2.9546,-5.9432,2.7865,1.7898,-4.6948
-0.088,-1.0536,-4.5514,5.1483,2.3864,1.8417
-1.35,-1.1168,-3.531,1.1554,1.1932,-3.6491
0.0071,0,-4.7386,1.5612,0.8949,-2.2755
-2.6679,-1.4537,-5.9522,2.9262,0.5966,-6.551
-0.2179,-2.1351,-6.2699,2.772,1.7898,-4.0611
-4.0889,-5.2955,-10.1054,6.1017,2.6847,-10.7034
0.3523,-2.2184,-7.6281,3.4427,1.4915,-4.56
0.016,-0.0013,-5.3698,0.4041,0.8949,-4.0562
0,0,0,0,0,0
-1.1457,-0.4105,-4.2624,1.1713,1.4915,-3.1559
-0.9317,-1.5296,-6.5503,3.3719,2.3864,-3.2533
-0.2706,-1.8629,-5.2024,2.5645,1.7898,-2.9817
-2.3105,-1.7443,-8.7408,4.6155,2.6847,-5.4955
-0.3809,-2.5509,-10.5518,4.5528,1.4915,-7.4393
0.3009,-2.2455,-7.2854,3.7023,2.0881,-3.4396
0.4365,-0.6386,-2.2061,1.5979,0.5966,-0.2137
-2.1509,-3.2799,-14.6996,7.9484,6.5626,-5.6194
-1.3211,-1.7771,-6.727,1.8539,0.8949,-7.0763
1.2864,-1.313,-6.4048,3.9485,1.7898,-0.6931
0.0616,-0.5744,-3.9485,1.942,0.8949,-1.6244
0.0442,-0.8575,-7.0913,2.2727,0,-5.6319
0.1871,-1.7271,-7.0793,2.7013,2.0881,-3.8299
-0.7679,-1.6831,-10.1505,2.579,2.3864,-7.6361
-1.7984,-0.8089,-5.9501,3.9348,1.4915,-3.1311
-0.2019,-2.0752,-6.3265,2.4076,0.5966,-5.5994
-3.371,-4.6993,-14.876,7.7944,2.6847,-12.4671
-0.212,-1.7063,-5.8772,2.7863,2.6847,-2.3245
0.0426,-0.16,-4.3891,2.1634,1.1932,-1.1498
-0.1124,-3.5497,-12.9995,5.6108,3.5796,-7.4712
0.1046,-2.1336,-9.644,3.9922,2.3864,-5.2943
-0.4684,-2.5983,-13.3442,5.226,2.6847,-8.5001
-0.4395,-1.8556,-9.0515,4.342,3.2813,-3.7234
-0.5267,-8.3358,-22.8065,11.2205,9.5456,-10.903
-0.1107,-0.5906,-3.2077,0.5029,0.8949,-2.5113
-1.0923,-0.2493,-3.746,3.253,1.4915,-0.3431
-1.5753,-3.3761,-6.0481,3.4472,1.1932,-6.3591
-3.2779,-2.4706,-5.9169,2.6635,1.1932,-7.8087
0.1042,-1.852,-13.3376,6.8876,3.8779,-4.3199
-0.5318,-3e-04,-3.1688,0.1601,0.5966,-2.9442
-0.0133,-0.0067,-7.2411,0.9759,1.4915,-4.7937
-0.1523,-0.5191,-7.6815,1.5703,1.4915,-5.291
-0.3722,-1.1798,-6.0741,1.9864,0,-5.6397
-5.3432,-3.5362,-9.7044,5.9542,3.2813,-9.3484
0,0,0,0,0,0
-0.0312,-0.1247,-9.2531,1.3516,0.8949,-7.1625
-0.0405,-0.0018,-6.1632,0.2906,0.8949,-5.02
-2.5144,-1.6187,-5.9257,3.1555,0.5966,-6.3066
-1.909,-2.6863,-4.445,2.5824,0.5966,-5.8613
0,0,0,0,0,0
-1.5277,-1.5434,-5.4533,2.2841,0.5966,-5.6438
-0.2182,-2.0984,-6.1432,2.3372,0.5966,-5.526
0.4088,-0.8894,-5.895,2.4999,1.1932,-2.6826
-0.4224,-2.4012,-6.0003,2.8444,1.7898,-4.1897
-1.9049,-1.2899,-5.8733,6.1398,1.7898,-1.1385
-1.3887,-1.9155,-6.7274,1.8395,0.8949,-7.2972
-1.8226,-1.8675,-15.4459,9.1015,3.2813,-6.7532
-0.0835,-0.4285,-10.7038,1.072,3.8779,-6.266
0,0,-3.6213,-0.2323,0,-3.8536
-6.3248,-7.6028,-15.3007,8.8721,2.983,-17.3732
-0.1522,-2.9855,-6.8149,3.1436,1.1932,-5.6157
0,0,-3.4968,-0.2924,0,-3.7893
0,0,-3.8763,-0.0424,0,-3.9187
-2.3929,-5.2302,-7.1251,4.6761,2.6847,-7.3874
0.2182,-0.8803,-5.6677,2.3079,1.1932,-2.8286
0.1965,-1.0271,-10.5278,3.727,6.8609,-0.7705
-1.9079,-2.6255,-5.3368,3.4625,0.8949,-5.5129
-0.0252,-1.0858,-7.9163,3.383,2.0881,-3.5562
-2.2431,-3.8457,-7.7336,4.692,2.6847,-6.4457
-0.2399,-1.9116,-3.9714,1.9255,1.4915,-2.7059
-0.0607,-2.5058,-10.0053,4.5767,1.7898,-6.2054
-0.1275,-2.3169,-10.9154,5.222,4.1762,-3.9616
-0.2148,-3.1972,-11.5014,4.9643,1.7898,-8.1594
-5.479,-4.8673,-10.4371,5.9278,4.4745,-10.381
-1.8028,-3.4329,-8.135,5.7632,2.0881,-5.5193
-4.1714,-3.1448,-14.8654,7.9532,3.2813,-10.9471
-1.9515,-1.0006,-8.3197,2.4432,1.1932,-7.6354
-0.6598,-2.2194,-5.9017,2.7368,2.983,-3.061
-3.43,-5.0602,-12.6611,7.0097,6.8609,-7.2807
-0.2146,-0.4224,-7.1786,1.7545,0.2983,-5.7629
-0.1937,-1.7614,-5.6197,2.1605,0.5966,-4.8177
0.3001,-1.6045,-6.5092,3.1407,3.5796,-1.0932
-1.5131,-1.5015,-5.461,1.6389,0.5966,-6.24
0.043,-2.4827,-8.9547,4.1251,4.7728,-2.4965
0.0335,-3.6006,-7.9007,4.8592,5.3694,-1.2392
-0.0504,-0.9274,-5.2337,2.2253,0.2983,-3.6878
-1.8924,-2.1295,-4.8816,3.291,0.8949,-4.7175
-1.8793,-3.2901,-8.8743,5.0883,2.6847,-6.2707
0,0,0,0,0,0
-2.5641,-1.7417,-5.1936,4.221,1.4915,-3.7869
-0.0348,-3.4067,-12.4909,5.5195,2.6847,-7.7281
-0.3381,-2.1149,-12.4846,3.2311,6.2643,-5.4423
-0.2878,-3.0436,-9.3739,3.6981,3.2813,-5.7259
-0.5403,-1.9852,-8.9063,3.032,2.0881,-6.3118
-1.5908,-2.9603,-7.1242,4.4055,2.6847,-4.5852
-2.6202,-2.3952,-7.0963,3.4143,1.7898,-6.9077
0.251,-0.002,-9.3004,2.4012,1.7898,-4.8604
-4.1193,-3.3116,-5.7434,3.7556,1.4915,-7.9273
-1.1583,-2.603,-6.3753,3.1438,1.1932,-5.7995
-0.2549,-2.5193,-6.2535,2.6486,0.2983,-6.0807
-0.2163,-1.4691,-9.6229,4.4421,1.7898,-5.0763
-0.2774,-2.6411,-5.5291,3.2391,3.5796,-1.6289
-0.1074,-0.5005,-3.264,0.0421,0.5966,-3.2332
-3.7965,1.872,-8.2626,7.5157,2.0881,-0.5833
-0.2166,-0.841,-6.5903,3.7064,4.1762,0.2347
-0.5944,-0.4854,-8.5575,2.1212,8.0541,0.538
-0.8549,-0.6161,-5.556,2.1437,0.5966,-4.2866
-0.1732,-3.0316,-6.7497,3.6452,4.7728,-1.5365
-0.9255,-2.4179,-4.4676,4.1727,1.7898,-1.8486
-0.3146,-1.4666,-5.4531,0.551,1.4915,-5.1919
-2.6082,-0.345,-3.5137,3.5338,1.7898,-1.1433
0.1118,-2.8305,-6.4204,3.541,4.1762,-1.4219
-0.1939,-3.7378,-18.5488,9.5022,6.5626,-6.4157
-0.0672,-0.2081,-9.7054,2.3502,1.1932,-6.4372
-1.8969,-3.0408,-5.542,2.8292,0.2983,-7.3522
-1.6586,-0.9089,-6.0241,1.8776,0.8949,-5.819
-3.0322,-2.1135,-8.3467,3.5535,1.1932,-8.7458
-3.0493,-1.6509,-3.8921,2.9762,0.2983,-5.3179
-0.1778,-0.007,-7.0637,1.1186,0.8949,-5.2349
-0.5856,-3.128,-10.8665,6.1583,2.3864,-6.0354
-1.3824,-0.6822,-5.4151,1.1259,1.4915,-4.8624
0.2067,-2.5505,-6.4546,3.7794,4.7728,-0.2461
-0.5426,0.164,-5.9594,2.537,1.1932,-2.6078
0,0,0,0,0,0
-0.1182,-1.1549,-5.7939,2.3403,0.2983,-4.4284
-5.3276,-3.1181,-12.6433,6.8703,3.2813,-10.9374
-0.3632,-1.1358,-6.0788,3.1594,0,-4.4184
-0.0398,-2.223,-13.3818,4.3922,2.6847,-8.5678
-0.0641,-1.0578,-8.8565,2.6002,0.8949,-6.4833
-2.6781,56.4114,-6.0456,3.1562,1.1932,52.0371
0.3238,-1.6087,-6.9214,3.8406,1.4915,-2.8742
0.1784,-1.3592,-5.8333,2.9563,1.4915,-2.5663
-0.1301,-1.782,-5.2762,2.0773,1.7898,-3.3212
-1.9488,-3.4089,-12.4304,6.7591,2.983,-8.046
0,0,0,0,0,0
-0.8243,-2.0153,-3.9776,2.9363,0.8949,-2.986
1.7467,-2.0691,-7.7469,3.0388,1.4915,-3.539
-0.9221,-1.5192,-9.479,2.5676,2.3864,-6.9663
-0.8519,-1.2319,-6.6066,2.7479,0.2983,-5.6442
-2.0999,-1.5231,-5.7239,2.3591,0.8949,-6.0929
-0.7203,-0.4024,-7.225,3.5183,1.7898,-3.0396
-2.5414,-2.1116,-6.0369,3.5612,0.8949,-6.2338
-0.1638,-1.3232,-5.6085,2.0423,0.8949,-4.1583
-0.8775,-0.7471,-6.4972,1.9954,0.8949,-5.2314
-3.6671,-3.2146,-5.2365,3.5509,1.7898,-6.7774
-1.5094,-3.511,-13.8053,7.2492,4.1762,-7.4004
0.3791,-3.6062,-11.2726,6.1925,3.5796,-4.7276
-0.7235,-0.8173,-4.7679,1.8925,1.4915,-2.9247
-2.4159,-1.619,-6.3008,3.9724,1.4915,-4.8718
-0.1639,-2.1821,-5.9212,2.3528,0.5966,-5.3178
-0.144,-1.1198,-9.7687,2.6892,2.0881,-6.2552
0.0983,-2.2778,-12.4693,5.0355,2.6847,-6.9286
0.1186,-1.521,-5.8371,2.925,1.4915,-2.823
-6.4134,-4.3027,-7.4253,4.0518,1.4915,-12.5981
0.1979,-1.3362,-5.8184,2.9301,1.4915,-2.535
0,0,0,0,0,0
-2.1893,-3.2199,-5.2764,3.37,0.8949,-6.4208
0.1784,-1.7364,-5.1695,2.6279,3.5796,-0.52
0.0586,-0.2605,-9.8845,2.3881,0.2983,-7.4001
-1.2687,-2.4859,-6.4066,3.3147,1.4915,-5.355
0,0,0,0,0,0
-0.0143,-0.4051,-3.3117,0.5025,0,-3.2286
-2.9771,-3.1057,-8.6232,4.9888,1.7898,-7.9275
0,0,0,0,0,0
-0.4065,-1.875,-9.077,2.4904,1.4915,-7.3765
-0.1747,-1.5223,-11.8959,2.2533,1.4915,-9.8481
0.7121,-0.2058,-6.0471,2.298,0.5966,-2.6462
0.4428,-0.4117,-16.3558,2.0103,7.1592,-7.1551
-0.2611,-2.6569,-10.016,4.147,2.0881,-6.699
-0.2094,-1.6263,-6.4058,2.35,0.5966,-5.2949
-1.8666,-1.5822,-5.3063,1.9669,0.5966,-6.1917
-0.6163,2.246,-7.1674,3.8621,2.6847,1.009
0.2384,-1.7846,-6.8322,3.1923,1.4915,-3.6946
-0.0814,-2.517,-9.0605,3.5038,1.1932,-6.9618
0.0969,-1.7573,-7.3665,3.4251,1.4915,-4.1104
-0.9467,-0.5644,-8.7102,2.7044,1.4915,-6.0254
-0.4032,-2e-04,-6.697,0.4378,3.8779,-2.7847
-1.6383,-0.8228,-9.4613,3.229,2.3864,-6.307
-1.7387,-3.9533,-12.8483,5.0577,2.3864,-11.0962
-0.0359,-1.946,-11.2937,4.3376,2.0881,-6.8499
-0.2869,-1.6611,-11.4827,2.5646,2.0881,-8.778
-2.3145,-3.5237,-12.1564,6.4266,2.0881,-9.48
-1.9879,-1.5747,-6.1351,2.3785,1.1932,-6.126
-2.985,-4.8333,-19.5659,9.933,4.1762,-13.2749
-3.2864,-2.9966,-14.8016,4.9279,7.7558,-8.401
-0.8414,-1.0037,-7.2547,1.8473,2.0881,-5.1645
-0.0552,-0.0765,-1.7737,1.1713,0.8949,0.1609
-0.0804,-2.3181,-14.1553,5.1301,7.7558,-3.6679
-0.0169,-1.4223,-6.6411,1.1556,1.4915,-5.4332
0.1736,-1.2335,-2.9917,1.9998,1.7898,-0.2621
-4.612,-4.2465,-10.4215,5.3722,4.1762,-9.7317
-0.9498,5.5502,-10.7474,6.9963,2.3864,3.2357
-0.5165,-0.454,-8.9066,1.2745,0.8949,-7.7078
-0.206,-0.4367,-7.0835,1.6381,0.8949,-5.1933
-0.8363,-0.2468,-9.1203,2.1046,0.8949,-7.2038
-1.0529,-2.1601,-11.9001,4.1702,2.3864,-8.5565
0,0,0,0,0,0
0.1032,-0.7219,-9.1977,4.2948,1.7898,-3.7317
-2.5925,-5.2053,-19.9557,7.6568,7.4575,-12.6391
-0.6043,-0.9981,-4.521,1.6134,0.5966,-3.9135
-0.2354,-4.5607,-9.8316,6.0421,8.949,0.3634
0.6644,-0.3088,-8.1553,3.8109,1.4915,-2.4973
-2.8306,-3.8745,-9.6992,4.6238,2.983,-8.7976
-1.9532,-3.821,-12.9107,5.1512,2.6847,-10.8489
-0.4003,-1.9225,-9.1761,5.6808,3.5796,-2.2386
-1.407,-2.536,-7.9892,3.7101,2.3864,-5.8356
-1.5478,-1.7667,-11.6627,4.9381,2.0881,-7.951
-1.5454,-1.5263,-6.6307,2.8873,0.2983,-6.5167
1.6235,-2.4224,-12.1833,3.3108,3.8779,-5.7934
-1.8953,-1.8141,-11.4202,2.8059,2.0881,-10.2356
0.1161,-1.0211,-7.4227,2.8212,2.0881,-3.4184
-0.4042,-0.0781,-9.7618,2.0912,2.6847,-5.4682
-1.2471,-3.8779,-12.7941,4.965,2.6847,-10.2694
1.5273,-1.2073,-6.3012,2.3881,1.1932,-2.3998
-0.4011,-0.0113,-8.4131,1.5048,1.7898,-5.5309
-0.327,-0.4869,-6.5352,2.9432,1.7898,-2.6162
0.8841,-2.9343,-6.4688,5.1795,7.1592,3.8198
-0.052,-0.4995,-4.3585,0.8537,0.2983,-3.758
0,0,0,0,0,0
-1.4158,-1.151,-6.424,2.0001,1.4915,-5.4993
-1.3523,-2.8382,-11.2404,5.1208,3.2813,-7.0287
-0.1604,-0.4191,-5.9092,2.181,0.8949,-3.4128
-1.1349,-0.0021,-7.2817,2.4633,0.8949,-5.0605
-3.4516,-2.5781,-3.6863,2.5052,0.8949,-6.3159
-1.6079,-0.5284,-6.692,1.8033,1.1932,-5.8318
-0.1844,-0.7019,-8.9995,2.4726,1.4915,-5.9218
1.7794,-2.7392,-13.5151,7.3284,2.983,-4.1634
-1.3009,-2.3642,-7.2133,4.393,3.2813,-3.2041
0.0867,-0.3908,-2.9945,1.269,0.8949,-1.1348
0,0,0,0,0,0
-0.2106,-2.3807,-6.1168,2.3781,0.5966,-5.7334
-0.3102,-2.8813,-9.0311,3.5036,3.2813,-5.4377
1.4505,-4.7767,-19.677,7.0884,3.8779,-12.0369
0.4399,-1.8217,-7.245,3.8996,1.4915,-3.2356
0,0,0,0,0,0
-2.4111,-3.011,-10.0001,4.8897,2.0881,-8.4444
0.7559,-2.3033,-11.7627,5.1068,2.0881,-6.1152
0.6975,-2.1253,-17.5121,5.0426,3.5796,-10.3177
-3.0413,-3.9855,-8.5585,5.5981,2.3864,-7.6008
-0.0347,0,-2.9788,-0.0895,1.7898,-1.3131
-2.2875,-1.9296,-6.9884,4.4912,2.6847,-4.0296
0.0484,-0.0195,-4.1681,0.3478,0.2983,-3.4931
-2.3851,-2.8856,-9.001,4.3285,3.2813,-6.662
-1.3461,-1.8745,-6.5531,1.7474,0.8949,-7.1314
-1.2486,-0.6382,-6.4423,2.5069,2.3864,-3.4358
-2.0739,-1.0737,-2.8137,1.9438,0.2983,-3.7192
-4.1281,-5.0763,-5.9083,4.8895,1.1932,-9.03
-0.1581,-3.0555,-7.1606,3.7777,0.5966,-5.9999
-5.2747,-2.732,-9.1532,4.4681,2.983,-9.7088
-1.4579,-2.2642,-11.2385,2.3025,1.7898,-10.8683
0.0233,-3.3534,-6.7467,3.7472,4.1762,-2.1534
0.5948,-3.6189,-9.985,5.2225,3.2813,-4.5053
