X73_CC_12,X74_CN_12,X75_CO_12,X76_CS_12,X77_NC_12,X78_NN_12,X79_NO_12,X80_NS_12,X81_OC_12,X82_ON_12,X83_OO_12,X84_OS_12,X85_FC_12,X86_FN_12,X87_FO_12,X88_FS_12,X89_PC_12,X90_PN_12,X91_PO_12,X92_PS_12,X93_SC_12,X94_SN_12,X95_SO_12,X96_SS_12,X97_cC_12,X98_cN_12,X99_cO_12,X100_cS_12,X101_bC_12,X102_bN_12,X103_bO_12,X104_bS_12,X105_IC_12,X106_IN_12,X107_IO_12,X108_IS_12
1636,379,382,5,0,0,0,0,456,107,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,713,728,6,251,46,54,0,1101,247,243,0,0,0,0,0,137,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,857,858,5,224,50,45,0,1043,244,228,0,0,0,0,0,133,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,438,442,5,677,148,148,0,139,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,250,255,0,475,125,127,0,1968,443,445,2,0,0,0,0,502,110,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,477,481,3,843,192,194,0,282,58,56,0,0,0,0,0,0,0,0,0,116,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,505,506,3,478,112,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,655,643,13,355,107,97,2,434,121,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,644,641,7,1119,274,267,0,455,102,96,0,376,89,89,1,0,0,0,0,0,0,0,0,186,36,41,1,0,0,0,0,0,0,0,0
2648,550,590,4,330,65,75,0,231,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,559,598,3,482,93,110,0,84,16,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,724,769,0,378,101,107,0,315,88,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,416,415,2,935,212,217,2,606,139,142,0,0,0,0,0,0,0,0,0,92,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,384,389,0,493,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,75,75,2,0,0,0,0,0,0,0,0
2852,595,622,0,399,80,86,0,184,37,41,1,0,0,0,0,0,0,0,0,0,0,0,0,83,20,23,0,0,0,0,0,0,0,0,0
1111,258,264,4,160,36,39,0,368,87,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,116,130,0,341,77,76,0,323,74,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,338,360,0,159,38,35,0,555,131,129,3,0,0,0,0,0,0,0,0,0,0,0,0,249,55,56,0,0,0,0,0,0,0,0,0
927,210,220,0,741,179,174,2,194,41,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,350,366,4,674,135,139,0,579,127,131,0,380,84,91,1,162,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,376,388,0,689,156,164,1,576,125,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,288,295,2,351,85,79,2,711,166,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,358,371,4,435,91,97,0,580,122,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,285,299,1,322,68,70,0,664,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,798,818,2,0,0,0,0,248,59,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,748,773,13,117,22,23,0,275,59,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,759,754,4,0,0,0,0,288,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,409,419,3,171,40,42,0,649,147,133,0,0,0,0,0,0,0,0,0,149,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,521,560,4,287,62,67,0,1164,266,276,0,0,0,0,0,0,0,0,0,145,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,623,607,4,425,99,101,0,1263,300,299,1,0,0,0,0,0,0,0,0,128,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,308,310,5,354,80,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,624,628,4,374,90,89,0,350,77,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,604,630,0,713,170,182,0,123,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,540,554,2,0,0,0,0,489,109,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,518,520,0,0,0,0,0,421,94,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,756,806,0,108,28,28,0,405,115,119,0,0,0,0,0,0,0,0,0,81,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0
924,210,225,1,534,125,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,499,519,4,115,26,25,0,631,149,143,0,0,0,0,0,0,0,0,0,104,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,652,666,6,407,89,90,1,346,72,74,3,0,0,0,0,0,0,0,0,100,21,22,1,0,0,0,0,0,0,0,0,0,0,0,0
3019,650,675,3,623,141,137,0,254,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,592,616,2,428,106,112,0,279,60,65,0,0,0,0,0,0,0,0,0,246,48,51,0,193,45,47,2,0,0,0,0,0,0,0,0
2499,612,651,0,590,136,152,0,444,110,109,0,0,0,0,0,0,0,0,0,94,26,25,0,301,77,76,0,0,0,0,0,0,0,0,0
2872,623,622,6,537,113,109,0,425,92,94,0,0,0,0,0,0,0,0,0,193,49,46,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,761,778,7,699,156,158,1,330,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,1164,1188,22,410,88,92,0,706,143,148,0,66,13,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,549,552,5,740,178,169,0,155,35,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,562,586,0,301,83,87,2,524,131,140,0,123,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,682,728,13,598,132,144,5,1080,241,248,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,308,316,1,314,71,73,0,1349,284,296,3,0,0,0,0,127,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,353,354,1,567,124,122,0,1365,292,297,3,0,0,0,0,138,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,315,331,1,312,68,75,0,1544,325,336,3,0,0,0,0,125,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,121,124,0,0,0,0,0,1223,280,276,1,0,0,0,0,166,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,77,82,0,0,0,0,0,1104,249,263,3,0,0,0,0,188,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,79,83,0,166,38,37,0,1092,247,245,2,0,0,0,0,182,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,311,309,6,358,82,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,309,311,6,355,81,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,706,751,1,421,104,114,0,279,67,71,0,0,0,0,0,0,0,0,0,110,21,25,0,188,43,45,2,0,0,0,0,0,0,0,0
1796,409,419,6,143,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,648,630,1,528,112,114,0,785,177,171,4,0,0,0,0,0,0,0,0,123,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,680,684,5,239,61,56,0,157,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,211,222,1,940,218,219,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,383,398,2,466,94,100,0,477,108,107,0,0,0,0,0,0,0,0,0,190,45,46,1,0,0,0,0,0,0,0,0,0,0,0,0
1328,360,380,4,497,144,140,5,84,20,26,0,0,0,0,0,0,0,0,0,119,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,839,855,6,522,109,110,0,390,77,78,0,328,66,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,636,636,4,612,129,128,2,451,97,105,0,420,89,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,675,644,2,571,129,133,0,450,99,99,2,575,137,133,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,341,356,0,472,91,102,1,678,157,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,364,370,3,759,175,176,2,767,173,167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,335,332,0,597,118,127,0,675,155,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,344,350,5,0,0,0,0,537,126,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,302,307,2,0,0,0,0,546,126,129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,233,242,0,163,39,37,0,709,161,158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,1093,1124,9,1299,286,292,0,1280,294,303,0,0,0,0,0,0,0,0,0,166,37,43,1,0,0,0,0,0,0,0,0,0,0,0,0
3002,670,679,2,484,113,110,0,196,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,679,675,5,0,0,0,0,636,141,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,483,506,7,0,0,0,0,530,120,113,0,0,0,0,0,0,0,0,0,0,0,0,0,273,56,60,0,0,0,0,0,0,0,0,0
2806,630,640,8,483,107,106,2,1286,287,293,1,0,0,0,0,0,0,0,0,96,15,18,0,155,37,34,0,0,0,0,0,0,0,0,0
3273,734,741,4,314,70,70,0,691,161,155,0,0,0,0,0,0,0,0,0,116,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,471,460,0,161,39,36,0,289,59,60,0,0,0,0,0,0,0,0,0,157,32,37,0,395,95,88,2,99,22,24,0,0,0,0,0
2264,500,503,2,166,38,37,0,147,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,495,117,113,2,0,0,0,0,0,0,0,0
3416,728,754,6,677,148,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,428,433,6,536,117,118,0,665,154,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,498,508,4,160,36,40,0,868,195,196,1,0,0,0,0,178,42,44,0,134,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,445,484,12,162,36,37,0,871,191,198,3,0,0,0,0,176,38,43,0,142,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,586,619,3,820,205,215,0,997,228,239,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,591,625,4,936,224,249,0,877,197,203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,597,632,2,920,218,241,0,855,197,200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,949,980,3,1030,263,276,0,1062,282,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,387,377,5,334,74,75,0,560,131,127,0,0,0,0,0,0,0,0,0,146,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,401,405,6,327,74,75,0,538,125,125,0,0,0,0,0,0,0,0,0,155,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,422,439,0,316,77,82,0,760,205,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,259,284,0,545,129,133,0,900,254,258,0,0,0,0,0,157,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,551,579,1,878,208,225,0,2060,432,462,3,0,0,0,0,374,74,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,273,282,1,518,134,153,0,963,289,276,7,0,0,0,0,208,62,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,287,279,0,535,130,123,0,1634,368,359,2,0,0,0,0,343,79,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,443,448,0,865,199,217,0,2999,643,661,2,0,0,0,0,752,162,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,642,648,5,0,0,0,0,296,67,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,215,220,0,0,0,0,0,159,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,107,105,0,0,0,0,0
1870,419,427,0,0,0,0,0,294,68,69,2,0,0,0,0,0,0,0,0,0,0,0,0,610,137,136,1,0,0,0,0,0,0,0,0
1405,311,321,0,0,0,0,0,553,125,129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,633,651,4,307,66,66,0,422,91,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,943,964,2,801,184,180,2,1167,262,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,812,853,6,377,83,93,0,857,187,209,0,249,65,67,0,98,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3491,767,809,6,381,79,85,0,1030,234,247,0,0,0,0,0,109,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,782,826,2,485,107,110,0,1597,371,393,3,0,0,0,0,91,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,496,488,7,427,89,92,0,1062,230,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,831,817,4,387,89,83,0,788,171,179,0,0,0,0,0,0,0,0,0,105,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0
4158,911,902,8,379,87,75,0,862,188,189,1,0,0,0,0,0,0,0,0,134,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
752,174,180,4,0,0,0,0,375,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,725,736,4,181,39,44,0,929,203,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,1102,1149,13,179,41,42,0,1510,331,350,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,282,295,0,592,121,119,0,1186,260,271,2,0,0,0,0,187,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,278,280,0,608,123,120,0,1281,295,291,0,0,0,0,0,182,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,261,273,0,523,123,123,0,826,208,230,0,0,0,0,0,102,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,476,501,0,144,40,41,0,450,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,112,115,0
2213,623,658,0,0,0,0,0,533,148,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,618,664,0,0,0,0,0,244,73,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,759,779,0,115,31,31,0,380,110,119,0,276,77,84,0,0,0,0,0,0,0,0,0,177,49,50,0,0,0,0,0,0,0,0,0
2194,610,629,0,118,34,35,0,406,122,136,0,137,34,36,0,0,0,0,0,237,73,72,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,579,594,0,171,45,57,0,517,150,160,0,0,0,0,0,0,0,0,0,244,68,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,313,319,0,0,0,0,0,561,154,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,321,334,0,142,36,41,0,579,156,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,209,224,0,0,0,0,0,268,63,68,0,0,0,0,0,0,0,0,0,113,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,532,566,0,254,68,72,0,138,34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,866,909,0,467,132,139,0,231,69,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,559,584,0,227,63,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,17,0,0,0,0,0,0,0,0,0
1581,443,472,0,552,156,162,0,405,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,562,606,0,513,146,160,0,505,143,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,570,598,0,573,153,161,0,530,151,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,246,248,0,300,81,80,0,690,188,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,567,600,0,130,45,47,0,1569,464,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,717,864,0,50,12,17,0,2224,586,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,211,210,0,279,78,81,0,689,187,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,290,313,0,233,73,70,0,564,157,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,555,590,0,290,84,85,0,487,140,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,398,413,0,139,38,41,0,1064,301,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,405,427,0,230,62,64,0,975,267,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,430,449,0,421,109,122,0,954,263,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,221,221,0,130,36,36,0,565,152,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,244,246,0,293,77,77,0,709,193,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,556,592,0,289,82,84,0,487,139,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,396,420,0,214,64,61,0,1057,300,306,0,0,0,0,0,277,80,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,314,324,0,267,72,73,0,733,199,227,0,0,0,0,0,150,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,333,350,0,256,73,68,0,899,241,277,0,0,0,0,0,217,61,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,951,1038,0,445,129,139,0,319,93,102,0,76,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,1033,1168,0,773,218,235,0,1390,376,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,850,906,0,555,159,172,0,643,181,207,0,0,0,0,0,0,0,0,0,64,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,368,376,0,401,110,113,0,908,258,279,0,0,0,0,0,263,76,85,0,154,43,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,367,376,0,402,109,112,0,909,259,279,0,0,0,0,0,264,76,85,0,154,43,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,368,376,0,401,109,111,0,909,261,282,0,0,0,0,0,269,77,85,0,155,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0
559,151,157,0,0,0,0,0,526,140,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,288,310,0,0,0,0,0,273,65,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,287,311,0,0,0,0,0,279,68,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,352,367,0,550,150,162,0,265,71,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,404,425,0,759,206,220,0,138,36,37,0,0,0,0,0,0,0,0,0,133,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,280,288,0,395,111,114,0,137,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,473,511,0,527,150,153,0,95,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,47,12,19,0,0,0,0,0,0,0,0,0
3171,881,947,0,767,222,231,0,277,78,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,599,635,0,467,129,143,0,85,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,156,42,47,0,0,0,0,0,0,0,0,0
1721,483,511,0,406,116,124,0,308,81,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,568,606,0,417,118,123,0,295,76,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,842,869,0,814,235,256,0,280,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,192,202,0,0,0,0,0,283,70,73,0,0,0,0,0,0,0,0,0,139,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,349,375,0,126,35,38,0,547,156,176,0,0,0,0,0,0,0,0,0,243,71,75,0,90,27,28,0,0,0,0,0,0,0,0,0
1538,440,468,0,116,32,33,0,875,244,260,0,0,0,0,0,0,0,0,0,243,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,452,497,0,331,89,102,0,136,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,671,693,0,405,114,119,0,234,68,69,0,0,0,0,0,0,0,0,0,131,37,40,0,0,0,0,0,86,23,26,0,0,0,0,0
2695,756,821,0,269,79,86,0,598,162,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,797,868,0,832,237,262,0,1202,342,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,1114,1162,0,870,272,278,0,959,280,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,1117,1216,0,838,243,259,0,1113,311,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,450,460,0,140,41,49,0,728,207,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,553,574,0,232,63,68,0,397,110,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,262,270,0,305,80,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,133,136,0,0,0,0,0
1362,365,396,0,127,31,30,0,628,181,200,0,0,0,0,0,0,0,0,0,110,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,749,805,0,401,113,112,0,799,230,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,951,991,0,228,67,72,0,776,240,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,766,808,0,475,130,135,0,483,146,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,1118,1215,0,1096,312,355,0,680,208,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,853,907,0,471,138,145,0,858,245,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,794,863,0,351,102,109,0,789,237,250,0,0,0,0,0,95,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,618,689,0,402,119,128,0,561,166,175,0,279,76,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,826,850,0,395,120,121,0,842,241,248,0,0,0,0,0,72,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,335,359,0,367,110,122,0,818,228,251,0,0,0,0,0,86,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,294,313,0,220,61,66,0,1064,293,320,0,0,0,0,0,151,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,337,363,0,368,110,121,0,813,231,245,0,0,0,0,0,83,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,231,238,0,263,76,79,0,282,84,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
