X1_hydrophobic,X2_vdw,X3_hbond,X4_ligand_entropy,Y_cyscore_BA
-1.5203,-1.7839,0,0.714,-2.5902
-1.5509,-1.7075,0,0.168,-3.0905
-1.3165,-1.9677,0,0.042,-3.2422
-2.3241,-2.7594,-0.005,0.21,-4.8786
-1.7143,-1.5406,-1e-04,0.378,-2.877
-2.141,-1.5631,0,0.588,-3.1161
-1.1914,-0.4822,-0.0066,0.126,-1.5542
-2.1513,-2.404,-2e-04,0.168,-4.3875
-1.21,-1.3017,0,0.336,-2.1757
-2.8559,-1.7573,0,0.336,-4.2772
-1.4938,-2.3559,-1e-04,0.126,-3.7238
-2.1981,-2.5136,-0.0158,0.504,-4.2235
-1.6838,-1.2949,0,0.588,-2.3907
-1.9727,-1.7013,0,0.126,-3.5479
-0.411,-0.7817,-0.0085,0.084,-1.1172
-1.8639,-2.8712,-0.0158,0.168,-4.5829
-1.618,-1.8393,0,0.252,-3.2053
-2.4994,-1.9942,-9e-04,0.042,-4.4526
-1.2694,-1.2156,0,0.084,-2.4009
-2.0073,-2.7072,0,0.966,-3.7485
-1.5319,-2.3487,0,0.546,-3.3346
-2.1355,-1.6298,0,0.042,-3.7233
-1.3497,-2.4699,-0.0066,0.504,-3.3221
-0.8622,-1.6033,-9e-04,0.294,-2.1725
-1.5642,-1.7061,0,0.336,-2.9343
-3.7193,-4.6075,-0.0042,1.344,-6.987
-2.0503,-2.1403,-0.0039,0.084,-4.1104
-3.4062,-4.4228,-3e-04,1.134,-6.6952
-1.17,-0.9939,-0.002,0.252,-1.9139
-1.5177,-2.1486,0,0.126,-3.5403
-2.9414,-3.6317,-0.0101,0.42,-6.1632
-1.6627,-1.8139,-0.0108,0.252,-3.2354
-3.4325,-2.4752,-5e-04,0.84,-5.0682
-2.2734,-3.4655,0,0.546,-5.1929
-1.5527,-1.5565,-0.0094,0,-3.1186
-2.5504,-1.7526,0,0.252,-4.051
-0.6354,-1.1686,-0.0032,0.042,-1.7652
-1.1564,-1.9984,0,0.462,-2.6927
-1.8836,-2.2218,0,0.21,-3.8954
-2.3419,-1.3521,0,0.042,-3.6519
-0.9338,-0.8411,-0.0196,0.126,-1.6684
-1.3555,-1.1123,0,0.21,-2.2578
-1.3786,-1.3446,0,0.336,-2.3872
-3.2181,-4.3169,0,0.63,-6.9049
-1.8551,-0.9129,-0.0024,0.126,-2.6444
-1.5403,-1.3778,0,0.378,-2.5401
-3.7127,-4.5937,-0.0062,1.26,-7.0526
-2.523,-3.0087,0,0.378,-5.1537
-0.8918,-1.9577,0,0.252,-2.5975
-3.6113,-2.6754,0,0.63,-5.6566
-1.8167,-1.5948,0,0.168,-3.2435
-3.4168,-2.5454,0,0.462,-5.5002
-1.2471,-1.9675,0,0,-3.2146
-1.156,-1.3736,0,0.042,-2.4875
-2.2393,-2.8,0,0.252,-4.7872
-1.1389,-1.2225,-0.0077,0,-2.3692
-1.6925,-1.9774,0,0.336,-3.334
-1.8942,-3.1075,-0.0134,0.252,-4.7632
-1.0666,-1.6096,0,0.546,-2.1302
-1.944,-2.4198,-0.0051,0.21,-4.159
-1.0908,-0.8267,-0.0056,0.126,-1.7972
-1.6439,-2.0918,-2e-04,0.252,-3.4839
-2.4162,-2.8288,-1e-04,0.252,-4.993
-1.7199,-2.3168,-0.0011,0.084,-3.9539
-1.735,-1.7948,-1e-04,0.294,-3.2359
-0.6565,-1.7211,-0.0091,0.126,-2.2607
-0.8709,-1.7781,-0.0072,0,-2.6563
-2.0102,-2.2138,-0.0047,0.084,-4.1446
-1.9474,-0.989,0,0.126,-2.8105
-1.6563,-1.8703,0,0.252,-3.2746
-1.5459,-2.4366,0,0.336,-3.6465
-0.7876,-2.0691,0,0.42,-2.4368
-1.8003,-3.2093,0,1.05,-3.9596
-1.6155,-2.2985,-0.0072,0.126,-3.7952
-1.8372,-3.0225,0,0.252,-4.6077
-1.1965,-2.1959,0,0.378,-3.0143
-1.7169,-1.4923,-0.0147,0.294,-2.9299
-1.6045,-1.5198,-0.0032,0.126,-3.0015
-2.346,-3.156,-2e-04,0.504,-4.9982
-1.7214,-2.3909,0,0.462,-3.6503
-1.6266,-1.7823,0,0.252,-3.1569
-2.5047,-3.5001,0,0.546,-5.4588
-0.7533,-0.9074,0,0.084,-1.5768
-1.5606,-1.4687,0,0,-3.0294
-2.1522,-2.911,0,0.84,-4.2232
-3.2901,-2.8397,0,0.672,-5.4578
-1.7395,-2.1481,-0.0118,0.252,-3.6473
-2.4569,-1.7555,0,0.672,-3.5404
-1.2171,-1.686,-0.0176,0.126,-2.7947
-2.698,-2.4333,0,0.42,-4.7113
-2.004,-3.537,0,0.924,-4.617
-1.4989,-1.3376,-3e-04,0.042,-2.7948
-1.105,-0.7697,0,0.168,-1.7067
-1.3472,-2.5316,0,0.84,-3.0387
-0.8145,-1.2738,0,0.168,-1.9203
-1.9971,-2.0915,0,0.252,-3.8366
-3.1343,-2.8896,-2e-04,0.504,-5.5201
-1.3103,-2.0548,0,0.252,-3.1132
-1.5497,-1.6688,0,0.168,-3.0505
-1.4108,-1.1356,-0.005,0.126,-2.4254
-1.5077,-2.6509,-0.0051,0.924,-3.2397
-1.6426,-2.9175,0,0.252,-4.308
-2.3805,-1.8658,0,0.294,-3.9523
-1.5846,-1.7983,0,0.084,-3.2989
-2.5433,-0.3245,0,0.546,-2.3218
-1.3923,-1.3067,-0.0072,0.042,-2.6642
-1.5469,-2.1438,-0.0091,0.21,-3.4899
-1.0368,-1.5753,-0.0081,0.168,-2.4522
-1.9143,-1.3317,0,0,-3.246
-1.4273,-1.7878,0,0.462,-2.7531
-1.6229,-2.7041,-0.0088,0.336,-3.9998
-1.3564,-1.3812,-0.0024,0,-2.74
-1.2073,-2.2298,-1e-04,0.588,-2.8492
-1.079,-1.1732,0,0.084,-2.1681
-3.525,-4.3324,-0.0139,0.504,-7.3673
-1.1368,-1.8586,0,0.042,-2.9534
0.3725,-0.695,0,0,-0.3224
-1.5057,-1.177,0,0.084,-2.5987
-2.2775,-2.0518,0,0.21,-4.1193
-2.0021,-2.3756,-0.0071,0.504,-3.8808
-2.1768,-2.463,-0.0099,0.546,-4.1038
-1.3203,-1.1493,-0.001,0.21,-2.2605
-1.7263,-2.0713,-0.0044,0.714,-3.0879
-1.8525,-1.8769,-3e-04,0.21,-3.5197
-0.882,-1.3297,0,0.042,-2.1697
-1.4642,-1.3477,0,0.21,-2.6019
-1.0188,-2.1381,0,0.966,-2.1909
-0.7568,-1.1237,0,0.21,-1.6705
-1.3542,-1.2046,-3e-04,0.168,-2.391
-2.283,-1.3096,0,0.504,-3.0886
-1.6342,-2.6089,0,0.294,-3.9491
-1.2481,-2.2803,0,0.084,-3.4445
-1.5629,-2.5511,-0.0153,0.084,-4.0453
-3.1011,-2.6374,-5e-04,0.42,-5.3191
-2.8644,-4.3369,-0.0108,0.966,-6.2461
-1.0744,-1.6588,0,0.378,-2.3552
-2.601,-2.8234,-0.0052,0.546,-4.8837
-1.4418,-2.6892,0,0.336,-3.795
-1.6951,-3.0444,0,0.21,-4.5295
-2.0895,-2.1763,-0.0258,0.126,-4.1656
-1.1755,-1.8375,-3e-04,0.42,-2.5933
-1.3345,-2.5246,-0.0059,0.252,-3.6131
-2.0915,-2.372,0,0.294,-4.1696
-2.6347,-3.2714,-0.0205,0.756,-5.1706
-1.5443,-1.936,-0.0046,0.21,-3.2749
-1.2702,-1.6186,0,0.126,-2.7628
-1.3048,-1.8193,0,0.462,-2.6621
-1.8979,-1.7203,0,0.084,-3.5342
-2.6446,-1.4557,0,0.042,-4.0583
-2.6126,-2.3164,0,0.378,-4.551
-0.9499,-1.3583,-0.0087,0.126,-2.1908
-1.3285,-1.459,-0.0011,0,-2.7886
-2.0288,-2.3362,0,0.084,-4.281
-2.7748,-2.1717,0,0.084,-4.8625
-1.0128,-1.5869,0,0.042,-2.5577
-2.2363,-2.8749,-0.0094,0.63,-4.4906
-2.4239,-2.83,-0.0015,0.294,-4.9615
-1.5931,-2.3184,0,0.42,-3.4915
-1.6311,-1.8869,-0.0069,0.21,-3.3149
-1.5458,-1.5526,0,0.042,-3.0564
-1.691,-1.9705,0,0.084,-3.5775
-1.4106,-1.5343,0,0.042,-2.9029
-1.4315,-1.4441,-3e-04,0.084,-2.7919
-1.7861,-2.6143,-0.0025,0.294,-4.1089
-0.7863,-1.8038,0,0.42,-2.1701
-1.844,-2.2065,0,0.672,-3.3785
-0.7597,-1.0807,0,0.252,-1.5884
-1.2446,-1.7693,-0.007,0.042,-2.9788
-1.1021,-0.8599,-0.0045,0.084,-1.8825
-1.572,-2.7805,-0.0062,0.42,-3.9386
-1.6283,-2.6628,-0.0054,0.21,-4.0865
-2.667,-2.1004,-2e-04,0.672,-4.0956
-0.7253,-0.7628,-0.0166,0.084,-1.4207
-1.2178,-2.3835,-0.0046,0.798,-2.8078
-1.6979,-1.8175,-0.0162,0.252,-3.2796
-2.0935,-3.2783,0,0.462,-4.9098
-2.1944,-1.886,-0.0103,0.21,-3.8807
-3.7544,-3.6617,-0.0178,0.42,-7.0139
-1.7265,-2.5639,-0.0054,0.42,-3.8757
-1.4138,-1.922,-0.0035,0.126,-3.2133
-1.6733,-1.9241,0,0.21,-3.3874
-5.1573,-5.0108,-0.0054,1.386,-8.7875
-1.4866,-2.0234,-0.0084,0.21,-3.3084
-2.3984,-2.3012,0,0.378,-4.3217
-1.7443,-1.9696,0,0.042,-3.6719
-2.1023,-2.6909,-0.0114,0.588,-4.2166
-1.9673,-2.9322,-0.0105,0.252,-4.6579
-1.9773,-2.5838,0,0.126,-4.4351
-1.1353,-2.654,-3e-04,0.672,-3.1176
-2.655,-4.2696,0,0.294,-6.6306
-0.8214,-1.7459,-0.014,0.252,-2.3293
-2.2675,-2.4965,-0.0073,0.756,-4.0153
-1.8633,-1.3827,0,0.462,-2.7841
-1.706,-1.7167,0,0.084,-3.3386
-4.2408,-3.9694,0,0.84,-7.3701
-1.936,-2.4313,0,0.378,-3.9893
-1.8708,-2.5729,-0.0163,0.882,-3.5779
-1.6833,-1.9749,0,0.378,-3.2802
-1.9141,-2.1367,0,0.378,-3.6728
-2.1469,-3.1213,0,0.462,-4.8061
-1.3857,-1.3034,0,0,-2.6891
-3.2483,-3.053,-0.0109,0.588,-5.7242
-1.0603,-1.5367,0,0.378,-2.219
-2.9999,-3.1221,0,0.882,-5.24
-1.1284,-0.8914,0,0,-2.0198
-1.6474,-2.5069,0,0.294,-3.8603
-2.8263,-3.291,-0.0052,0.924,-5.1985
-1.5283,-2.0125,0,0.252,-3.2888
-1.6457,-2.2994,0,0.462,-3.4831
-1.274,-2.2506,-0.0097,0.336,-3.1983
-1.1941,-1.9633,0,0.336,-2.8214
-1.8562,-1.0336,0,0.168,-2.7218
-0.7761,-0.7103,0,0.084,-1.4024
-1.864,-1.6843,0,0.252,-3.2962
-2.6016,-2.8501,-0.0071,0.546,-4.9128
-1.0409,-1.6308,-5e-04,0.588,-2.0841
-1.0779,-1.6832,-0.0081,0.084,-2.6852
-0.3894,-2.434,-0.0225,0.882,-1.9639
-0.741,-1.4566,0,0.252,-1.9457
-2.4502,-2.9036,0,0.462,-4.8918
-1.5917,-2.2678,0,0.294,-3.5655
-1.2245,-1.3969,0,0.042,-2.5794
-3.0671,-3.5878,0,0.462,-6.1929
-1.3908,-2.4632,-0.0064,0.042,-3.8184
-1.5896,-1.5708,0,0,-3.1604
-1.9629,-3.2819,-0.009,0.42,-4.8338
-2.5703,-3.3071,-0.0043,0.504,-5.3777
-2.11,-0.661,0,0.168,-2.603
-2.3985,-1.8489,0,0.042,-4.2054
-1.5152,-2.1491,0,0,-3.6644
-2.3,-2.0217,-0.0103,0.378,-3.9539
-0.1869,-1.5949,0,0.294,-1.4878
-1.6785,-3.0179,0,0.168,-4.5283
-1.9428,-1.1696,0,0,-3.1124
-1.7736,-3.0233,0,0.462,-4.3349
-2.3211,-3.299,0,0.504,-5.1161
-0.5355,-2.245,-0.0298,0.798,-2.0122
-1.9527,-1.9327,0,0.714,-3.1714
-2.4345,-4.1027,0,1.596,-4.9412
-2.6854,-2.9174,-0.0155,0.21,-5.4082
-0.9469,-2.0233,0,0,-2.9701
-1.5286,-2.3453,-0.0062,0.294,-3.5862
-3.0192,-3.6413,-0.0063,0.42,-6.2467
-0.7533,-1.5506,0,0.042,-2.2619
-2.2479,-2.322,-0.0087,0.168,-4.4106
-3.2192,-2.3636,0,0.42,-5.1628
-4.1613,-4.2038,0,0.546,-7.8191
-3.1758,-3.0686,-0.0051,0.21,-6.0395
-1.3189,-1.3758,-0.008,0.084,-2.6186
-0.4363,-1.2089,-4e-04,0.042,-1.6036
-1.6202,-1.9786,0,0.336,-3.2628
-1.6582,-1.9379,-0.0081,0.42,-3.1841
-2.6462,-3.6915,0,0.252,-6.0857
-1.0958,-1.2665,0,0.294,-2.0683
-2.0378,-2.9919,0,0.336,-4.6937
-1.8967,-3.0053,-0.003,0.588,-4.3169
-1.8546,-2.8877,-0.0079,0.336,-4.4142
-3.2512,-1.9172,0,0.63,-4.5384
-1.7132,-2.529,0,0.588,-3.6543
-2.4394,-2.6127,0,0.294,-4.7581
-2.1246,-2.287,0,0.21,-4.2017
-2.042,-3.4119,-0.0013,0.504,-4.9512
-1.9342,-2.2278,0,0.21,-3.9521
-1.0644,-1.3559,0,0.252,-2.1683
-2.0004,-2.8521,0,0.21,-4.6425
-1.848,-1.3584,-0.0076,0.168,-3.046
0.0608,-2.0985,-0.021,0.798,-1.2607
-1.9251,-1.8858,0,0.21,-3.6009
-1.7787,-2.6353,-0.0089,0.42,-4.003
-2.3178,-3.4535,0,0.168,-5.6033
-0.9675,-1.2906,0,0.084,-2.174
-3.156,-2.865,-6e-04,0.378,-5.6436
-1.3141,-1.9345,0,0.042,-3.2067
-1.3778,-2.0941,-0.0086,0.084,-3.3965
-2.0373,-2.6694,-0.0085,0.168,-4.5473
-1.0523,-2.1896,-0.0078,0.084,-3.1658
-2.1904,-3.1205,0,0.084,-5.2269
-1.9409,-0.7951,0,0.168,-2.5681
-1.4297,-1.694,-0.0048,0.252,-2.8766
-2.8459,-3.1838,-0.0104,0.63,-5.4101
-1.5561,-1.6984,-0.0061,0.336,-2.9247
-1.5805,-2.4485,0,0.546,-3.483
-2.7731,-3.8969,0,0.378,-6.292
-2.5794,-2.5121,0,0.168,-4.9235
-2.4134,-3.4948,0,0.462,-5.4462
-1.0194,-0.6264,-0.0114,0.042,-1.6152
-1.9288,-2.3476,0,0.546,-3.7304
-2.1562,-2.3488,-0.0058,0.378,-4.1327
-2.1685,-2.3335,-0.006,0.378,-4.1299
-0.8356,-1.5408,-0.0068,0.042,-2.3413
-1.8185,-2.6668,0,0.504,-3.9813
-1.83,-2.4964,0,0.21,-4.1164
-1.8028,-1.8508,-0.0066,0.336,-3.3241
-2.4381,-2.7867,-7e-04,0.84,-4.3855
-1.7495,-2.6882,-0.0079,0.252,-4.1936
-1.9269,-2.0416,-2e-04,0.168,-3.8007
-2.1917,-1.6948,-0.0086,0.21,-3.6851
-1.9045,-1.8438,-0.001,0.084,-3.6653
-3.1083,-4.0706,0,0.294,-6.8849
-1.0282,-1.4944,0,0,-2.5226
-1.96,-3.5412,0,0.21,-5.2911
-1.2012,-1.3471,-3e-04,0.588,-1.9607
-1.5551,-2.284,0,0.42,-3.4191
-3.7676,-4.5134,-0.0052,1.26,-7.0261
-1.7228,-2.0224,-0.018,0.126,-3.6372
-1.6516,-2.2045,0,0.168,-3.6882
-1.3232,-0.7281,-1e-04,0.042,-2.0093
-3.4913,-4.5519,-0.0011,1.092,-6.9522
-2.2215,-2.6857,-0.0117,0.084,-4.835
-1.5011,-1.2694,-0.0082,0.126,-2.6526
-1.2999,-1.2791,-0.0038,0.168,-2.4148
-0.7775,-1.5921,-0.0089,0.084,-2.2945
-1.3408,-1.4307,0,0.504,-2.2675
-1.489,-1.5146,-0.0076,0.042,-2.9692
-2.2069,-2.1642,0,0.294,-4.0771
-1.8013,-2.1363,0,0.042,-3.8956
-1.8227,-1.366,-8e-04,0.504,-2.6855
-1.1037,-1.9328,-1e-04,0.252,-2.7846
-1.5051,-2.2106,-2e-04,0.252,-3.4639
-1.9819,-1.1435,-0.0111,0.21,-2.9265
-2.4606,-3.2213,-0.011,0.546,-5.147
-2.5309,-1.3902,0,0.588,-3.3331
-1.6707,-1.0362,0,0.042,-2.6649
-1.2891,-1.2647,-0.0149,0.042,-2.5267
-1.0563,-2.1027,-0.002,0.168,-2.9931
-2.5165,-2.8035,0,0.21,-5.1099
-1.927,-2.388,-0.0126,0.336,-3.9917
-1.6038,-1.77,0,0.126,-3.2478
-2.2873,-3.9405,-1e-04,0.966,-5.2618
-3.7284,-3.547,0,0.672,-6.6034
-0.5713,-1.4317,0,0.294,-1.709
-1.7598,-2.4964,-0.0141,0.42,-3.8502
-1.09,-2.0589,0,0.378,-2.7708
-1.5598,-2.1843,0,0.21,-3.5341
-1.7352,-1.4291,0,0.21,-2.9543
-1.1487,-2.1069,-0.0054,0.042,-3.219
-1.7192,-1.4635,0,0.042,-3.1407
-1.3625,-2.0315,-0.0022,0.588,-2.8083
-2.5321,-3.3637,-0.0064,0.588,-5.3142
-1.707,-1.1101,-0.0026,0.042,-2.7778
-1.0392,-1.5625,0,0,-2.6017
-1.0242,-2.5601,0,0.84,-2.7443
-1.149,-1.9081,-0.0077,0.042,-3.0228
-1.8446,-2.7748,-4e-04,0.42,-4.1998
-1.6529,-2.1546,-0.0067,0.21,-3.6042
-1.9794,-1.9665,0,0.21,-3.7359
-2.8886,-3.7201,-0.0049,0.588,-6.0255
-3.5667,-3.3623,-0.0013,0.63,-6.3003
-2.4907,-1.7063,0,0.63,-3.5669
-1.2595,-0.838,0,0.21,-1.8875
-1.7473,-1.5732,-0.0093,0.336,-2.9937
-1.8514,-2.8234,-0.011,0.252,-4.4338
-1.466,-1.4276,0,0.588,-2.3056
-2.2901,-3.8886,-3e-04,1.05,-5.129
-1.1851,-1.366,-0.0028,0,-2.5539
-1.4636,-2.5687,0,0.168,-3.8643
-1.0875,-1.3005,0,0.546,-1.8421
-2.2721,-2.4679,-1e-04,0.336,-4.4041
-2.0133,-1.6707,-1e-04,0.126,-3.5581
-1.454,-1.1328,-0.0082,0.126,-2.4689
-0.6796,-1.5203,0,0,-2.1999
-0.5552,-0.8506,-6e-04,0.042,-1.3644
-1.989,-2.6012,0,0.588,-4.0022
-1.708,-2.7012,-0.0094,0.336,-4.0827
-1.7239,-2.794,-2e-04,0.42,-4.0981
-1.3136,-2.371,0,0.504,-3.1806
-1.2638,-1.6645,0,0.042,-2.8863
-0.8954,-1.6307,-5e-04,0.084,-2.4425
-1.2182,-1.5162,0,0,-2.7344
-1.6991,-1.9591,-0.0068,0.126,-3.5391
-1.8585,-1.9534,0,0,-3.8119
-3.0996,-3.9182,-0.0128,0.42,-6.6106
-1.4049,-0.9029,-0.0015,0.168,-2.1413
-1.2615,-0.8796,-0.0016,0.168,-1.9747
-1.6845,-2.795,-0.0078,0.336,-4.1512
-1.3408,-1.3735,-0.0068,0.252,-2.4691
-1.735,-2.0999,0,0.168,-3.6669
-1.2625,-1.6094,-0.0047,0.084,-2.7927
-1.7383,-3.2073,-2e-04,0.588,-4.3578
-1.4902,-1.7908,-1e-04,0.168,-3.1131
-2.1012,-2.8136,-0.0037,0.42,-4.4985
-1.8638,-3.4695,0,1.344,-3.9892
-1.6431,-1.9988,-0.0079,0.42,-3.2298
-2.2442,-2.428,-4e-04,0.63,-4.0426
-1.857,-3.3135,0,0.21,-4.9605
-1.6443,-2.4995,-2e-04,0.21,-3.9341
-2.0054,-1.964,0,0.588,-3.3815
-1.8478,-1.752,-0.0023,0.378,-3.2242
-2.7978,-2.3762,-9e-04,0.378,-4.7969
-0.6352,-2.4219,-0.0244,0.798,-2.2835
-1.5974,-2.0689,-0.0024,0,-3.6687
-1.6812,-2.1196,0,0.294,-3.5068
-1.971,-2.2846,0,0.042,-4.2136
-1.2854,-1.6163,-0.0085,0.126,-2.7843
-1.4633,-1.4936,-0.0069,0.042,-2.9218
-1.2567,-1.9272,0,0.168,-3.0159
-1.6002,-2.3379,-0.0125,0.336,-3.6146
-1.1886,-1.5391,0,0.042,-2.6856
-0.7291,-2.5015,0,0.504,-2.7266
-1.7728,-2.2516,-1e-04,0,-4.0245
-1.8896,-1.4692,0,0.042,-3.3168
-1.9855,-2.5423,0,0.252,-4.2758
-1.4646,-1.4544,0,0.252,-2.667
-0.5156,-0.9511,0,0.21,-1.2568
-2.4647,-3.8023,0,1.008,-5.259
-1.4458,-1.8172,0,0.42,-2.843
-1.8241,-1.6216,-0.0063,0.126,-3.326
-1.7993,-3.2584,0,0.588,-4.4697
-1.9541,-1.8534,0,0.084,-3.7236
-2.8552,-2.8941,-0.0089,0.126,-5.6323
-2.3889,-3.5663,-0.0143,0.924,-5.0455
-0.816,-1.3001,0,0.336,-1.7801
-1.7136,-2.5271,0,0.378,-3.8627
-1.8925,-2.3012,0,0.042,-4.1517
-1.689,-1.7288,0,0.21,-3.2077
-2.349,-2.9733,-0.0087,0.462,-4.869
-1.9316,-3.0011,-0.0054,0.588,-4.3501
-0.9449,-0.9658,0,0.126,-1.7847
-1.7415,-2.9414,0,0.546,-4.1369
-2.4127,-1.7231,0,0.63,-3.5058
-1.976,-2.3015,-0.0089,0.084,-4.2024
-1.8982,-1.0262,0,0.168,-2.7564
-2.2106,-2.3537,0,0.21,-4.3543
-1.9909,-1.7669,0,0.252,-3.5058
-1.7256,-1.8112,0,0.336,-3.2008
-2.5505,-3.1811,0,0.462,-5.2696
-1.0423,-1.2339,-6e-04,0,-2.2769
-1.1967,-1.3545,0,0.042,-2.5092
-1.8745,-2.7192,-0.0106,0.252,-4.3523
-3.4977,-4.5556,-0.0012,1.26,-6.7945
-1.2128,-1.154,-0.0139,0,-2.3807
-0.6807,-1.3398,0,0.63,-1.3905
-1.6496,-2.4009,-0.0073,0.546,-3.5118
-1.7617,-2.3207,0,0.084,-3.9984
-2.0781,-2.3939,-0.0107,0.168,-4.3147
-2.5119,-2.0065,0,0.084,-4.4344
-2.2062,-2.699,-6e-04,0.126,-4.7797
-2.5137,-3.7152,-6e-04,0.672,-5.5575
-1.0154,-1.9651,-0.0072,0.126,-2.8618
-1.9137,-2.5254,-1e-04,0.378,-4.0611
-0.9205,-1.3035,0,0.378,-1.846
-1.7801,-2.8117,-0.0108,0.252,-4.3506
-1.7967,-2.7967,-6e-04,0.294,-4.3
-1.2386,-0.9296,-0.0031,0.168,-2.0033
-2.7832,-2.8956,-0.0098,0.42,-5.2686
-2.2114,-1.8218,0,0.378,-3.6551
-2.2492,-1.7436,0,0.672,-3.3207
-1.6267,-1.9077,0,0.042,-3.4924
-2.2329,-2.1119,0,0,-4.3449
-1.5826,-2.108,0,0.084,-3.6067
-1.3615,-1.5777,0,0.042,-2.8972
-1.8076,-2.7303,-0.0172,0.21,-4.3451
-1.6243,-0.8866,-0.0015,0.168,-2.3444
-1.9186,-1.4811,0,0.168,-3.2317
-1.7243,-2.9824,-0.0097,0.252,-4.4643
-1.899,-2.871,0,0.378,-4.392
-1.6223,-2.1377,-0.002,0.084,-3.678
-0.7973,-0.6802,0,0,-1.4775
-3.4301,-3.7069,-0.0174,0.42,-6.7345
-1.6877,-2.5246,0,0.546,-3.6663
-2.2256,-2.8581,-0.0099,0.378,-4.7156
-1.6842,-2.3245,0,0.336,-3.6727
-3.076,-4.4339,-0.0016,1.26,-6.2514
-1.5267,-2.4983,-0.004,0.294,-3.735
-3.1715,-2.7792,-9e-04,0.42,-5.5317
-1.3183,-1.5034,0,0.084,-2.7377
-2.9022,-3.4166,-0.0097,0.63,-5.6985
-2.2181,-2.6636,-0.0016,0.42,-4.4633
-2.6904,-2.534,-0.0026,0.42,-4.807
-4.5825,-4.6719,0,0.924,-8.3304
-3.9705,-4.3546,0,0.924,-7.4011
-0.5511,-1.3075,0,0.168,-1.6906
-1.1163,-2.3379,-2e-04,0.084,-3.3704
-3.5707,-4.6223,-0.011,0.504,-7.6999
-1.2744,-2.0277,-0.0035,1.092,-2.2136
-0.9359,-1.3606,0,0.378,-1.9185
-3.3614,-3.8694,-0.0138,1.008,-6.2366
-1.7009,-2.3242,-0.0013,0.588,-3.4384
-2.1533,-2.6237,0,0.84,-3.937
-1.9973,-2.8214,0,0.756,-4.0627
-5.4329,-4.1006,0,1.764,-7.7695
-1.3647,-1.7626,-0.0181,0.21,-2.9353
-1.9757,-2.3148,0,0.126,-4.1645
-0.8497,-0.9768,0,0.084,-1.7425
-1.8908,-2.5604,0,0.294,-4.1572
-1.137,-1.0182,-0.0031,0.042,-2.1164
-2.3406,-2.3635,0,0.21,-4.494
-2.0588,-0.2885,0,0.798,-1.5493
-2.27,-2.697,-0.003,0.168,-4.8019
-1.528,-2.8807,-0.0397,1.47,-2.9784
-1.3549,-1.9072,-3e-04,0.588,-2.6744
-1.3845,-0.8615,-0.0057,0.168,-2.0837
-1.8838,-3.1667,0,0.504,-4.5466
-1.6375,-1.5739,0,0.042,-3.1694
-1.9377,-2.0508,0,0.21,-3.7785
-2.5633,-2.7577,0,0.42,-4.901
-1.5117,-2.4434,-0.0065,0.252,-3.7096
-2.239,-2.4958,0,0.294,-4.4408
-3.6215,-4.374,0,0.882,-7.1135
-1.3983,-2.064,0,0.378,-3.0843
-1.0457,-2.833,-0.0032,0.294,-3.5879
-0.4925,-1.0938,-0.0048,0.126,-1.4651
-2.8713,-3.0213,0,0.084,-5.8085
-1.8932,-2.1358,0,0.126,-3.9029
-1.7353,-1.6913,0,0.294,-3.1326
-1.0965,-1.8399,-0.0076,0.042,-2.902
-1.3912,-1.3786,-0.0096,0.126,-2.6534
-1.4263,-1.4121,-0.0149,0.042,-2.8114
-1.684,-1.8315,0,0.126,-3.3895
-1.7251,-2.7313,-0.008,0.42,-4.0444
-2.2648,-1.6466,0,0.21,-3.7014
-2.5473,-3.3142,-0.0021,0.546,-5.3177
-1.2767,-1.8828,-0.0053,0.168,-2.9969
-2.1445,-2.1946,0,0.168,-4.1711
-3.208,-3.476,-0.0061,0.588,-6.1021
-1.8972,-1.9814,0,0.042,-3.8366
-1.2976,-1.6914,0,0.252,-2.737
-1.4902,-1.8148,0,0,-3.305
-1.6994,-1.7956,-0.0025,0.462,-3.0355
-1.6207,-2.0055,-0.0057,0.042,-3.59
-0.9404,-1.5039,0,0.504,-1.9404
-1.8325,-2.2204,0,0.084,-3.9688
-1.79,-2.2363,0,0.336,-3.6904
-0.7649,-1.3239,0,0.378,-1.7107
-1.9401,-1.3198,0,0.252,-3.0079
-2.3893,-4.0197,0,0.504,-5.905
-1.8383,-1.6974,-0.0082,0.336,-3.2078
-2.3381,-2.4232,0,0.168,-4.5933
-2.9143,-3.8337,-0.009,0.63,-6.127
-2.7871,-2.9959,-0.0083,0.63,-5.1614
-1.9024,-2.7948,-0.0053,0.378,-4.3246
-2.0886,-1.7858,0,0.378,-3.4964
-0.7351,-1.5528,-0.0014,0,-2.2892
-1.3261,-1.7438,0,0.336,-2.7339
-0.4481,-0.6318,0,0.042,-1.0378
-4.5255,-4.9318,-0.0017,1.47,-7.989
-2.2816,-2.54,-6e-04,1.386,-3.4362
-4.2094,-3.3291,0,1.47,-6.0685
-1.5549,-1.5399,0,0,-3.0949
-2.304,-3.6628,0,0.504,-5.4628
-1.2979,-1.6189,0,0.042,-2.8747
-0.4597,-1.4359,0,0.63,-1.2656
-1.3064,-1.113,0,0,-2.4193
-1.4564,-1.4048,0,0.294,-2.5672
-0.7793,-1.5956,0,0.378,-1.9969
-1.6255,-1.6775,-0.0028,0.042,-3.2637
-3.3171,-2.4642,0,0.042,-5.7393
-1.2258,-1.4203,-1e-04,0.042,-2.6041
