X1_lig_vol,X2_pock_vol,X3_nb_AS,X4_mean_as_ray,X5_mean_as_solv_acc,X6_apol_as_prop,X7_mean_loc_hyd_dens,X8_hydrophobicity_score,X9_volume_score,X10_polarity_score,X11_charge_score,X12_flex,X13_prop_polar_atm,X14_as_density,X15_as_max_dst,X16_ALA,X17_ARG,X18_ASN,X19_ASP,X20_CYS,X21_GLN,X22_GLU,X23_GLY,X24_HIS,X25_ILE,X26_LEU,X27_LYS,X28_MET,X29_PHE,X30_PRO,X31_SER,X32_THR,X33_TRP,X34_TYR,X35_VAL
209.34,968.25,34,4,0.53,0.53,11.22,40.52,4.78,14,-1,13.98,29.55,5.96,12.73,1,0,0,0,1,0,3,1,0,2,0,2,2,1,0,1,2,4,2,0
466.41,1671.53,72,3.94,0.55,0.42,15,19.91,3.88,18,0,23.69,39.58,8.78,20.25,2,0,3,3,1,4,0,1,2,5,2,1,1,0,3,2,1,2,0,0
470.19,1206.19,72,3.68,0.53,0.49,16.51,29.82,4.57,17,0,20.64,34.74,8.59,24.54,1,0,4,2,0,2,1,0,1,2,4,2,1,1,1,1,0,2,2,1
356.02,1380.59,81,3.75,0.51,0.37,15.87,15.69,3.72,22,4,18.57,39.6,8.44,21.11,2,1,4,3,0,4,0,3,5,3,2,1,0,1,1,2,1,1,0,2
395.1,1028.28,70,3.67,0.5,0.31,8.82,12.72,3.53,21,3,20.66,41.41,8.66,21.11,2,1,4,3,0,4,0,5,4,2,2,1,0,1,1,2,1,1,0,2
160.53,632.13,30,3.66,0.51,0.7,12.57,37.54,4.75,15,-2,30.58,27.91,5.8,11,1,0,0,0,1,0,4,1,0,2,0,2,2,1,0,1,2,4,2,0
328.86,1056.5,63,3.77,0.56,0.44,17.21,12.71,3.82,16,-1,45.96,41.3,7.09,16.99,2,2,1,3,1,3,1,2,1,0,0,0,0,2,2,2,1,1,1,3
400.34,1165.94,47,3.91,0.56,0.74,18.57,40.18,4.5,9,1,19.08,34.85,7.79,18.33,1,0,0,0,0,0,1,1,1,4,1,1,2,0,3,2,0,2,2,1
293.62,656.34,41,3.9,0.53,0.24,9,-7.64,3.59,12,-3,15.45,50.91,5.17,13.38,0,0,1,4,0,1,0,1,0,0,0,1,1,0,6,2,1,1,1,2
533.56,1518.12,73,3.89,0.58,0.34,8.24,15.18,3.64,21,-3,19.59,39.39,9.12,23.63,2,0,2,2,2,3,4,1,3,2,0,0,2,0,1,1,4,2,0,1
706.64,1930.66,59,3.87,0.61,0.37,6.27,21.45,3.97,18,2,41.13,43.3,9.68,22.92,3,1,3,0,2,4,1,0,2,1,0,0,0,2,2,4,0,3,0,1
674.71,1802.69,91,3.91,0.54,0.49,14.71,26.63,3.74,18,0,14.35,34.51,9.19,23.28,2,0,6,0,2,6,0,6,0,4,2,0,2,0,2,0,2,4,0,0
418.67,1152.51,66,3.7,0.53,0.71,22.81,42.45,5.05,12,1,14.5,25.93,8.05,20.2,1,0,0,0,2,0,3,0,1,2,0,3,1,1,0,0,0,1,4,3
615.52,1676.42,92,3.68,0.53,0.48,11.55,21.95,3.39,18,1,12.3,35.25,9.53,20.98,4,0,6,0,2,7,0,7,1,5,1,0,2,0,2,0,2,2,0,0
611.89,2112.18,95,3.76,0.5,0.22,4.76,23.15,3.85,27,4,25.79,43.28,10.26,26.43,1,0,2,1,2,6,0,4,3,3,0,2,1,3,3,5,4,3,1,3
286.66,1312.18,38,3.87,0.51,0.58,9.18,40.68,4.71,16,-2,9.38,29.09,7.12,17.29,1,0,0,0,2,1,4,1,0,3,0,2,2,2,0,1,2,4,2,0
244.96,757.76,54,3.79,0.49,0.35,15.58,16.12,4.12,15,0,34.59,39.44,6.37,14.48,1,0,2,3,1,4,0,0,2,3,1,1,1,0,2,1,0,2,0,0
304.84,1309.6,46,3.9,0.53,0.57,14.69,34.63,4.67,17,-3,16.17,28.57,6.4,15.02,1,0,0,1,1,1,4,1,0,3,0,2,2,1,0,1,2,4,2,0
589.43,1584.13,81,3.85,0.51,0.47,13.95,22.21,3.63,10,0,15.42,34.95,8.69,19.86,1,0,3,0,1,3,0,3,0,2,0,0,1,0,1,0,2,2,0,0
115.27,243.61,32,3.33,0.46,0.47,12.13,23.18,4.41,11,-1,10.38,33.33,4.32,11.44,1,0,2,3,2,0,0,0,0,0,0,2,0,1,0,0,1,2,1,2
234.9,877.16,43,3.8,0.44,0.35,12.67,15.36,4.41,15,-2,36.88,39.66,6.25,14.87,0,0,2,3,1,2,1,0,1,1,2,1,0,0,2,0,1,1,3,1
587.48,1692.37,76,3.92,0.49,0.45,12.53,25.7,3.75,10,1,28.98,34.55,9.09,24.34,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
668.99,1905.53,100,3.69,0.53,0.54,13.56,25.4,3.69,23,2,11.92,33.83,9.81,22.32,2,0,6,0,2,7,0,7,2,5,2,0,2,0,2,0,4,4,0,0
338.74,641.37,62,3.63,0.49,0.74,26.39,59.68,4.42,7,0,14.18,23.81,6.96,16.61,1,0,0,0,4,1,1,3,0,5,6,1,0,3,1,0,1,2,1,1
263.7,839.15,68,3.54,0.44,0.6,21.66,39.17,4.1,15,2,20.66,30.34,7.44,15.98,2,0,2,0,3,4,0,2,1,3,2,1,0,0,0,1,2,3,1,2
291.04,776.52,50,3.8,0.46,0.34,12.47,16.93,4.14,18,1,22.75,41.1,6.09,16.82,1,0,2,3,1,6,0,0,3,4,1,1,1,0,2,1,0,2,0,0
791.89,2330.65,114,3.89,0.51,0.24,7.26,19.79,3.74,29,7,25.82,41.43,10.42,25.78,1,0,3,0,1,5,0,4,5,2,0,2,1,2,3,6,4,2,2,4
265.09,1127.71,37,4,0.53,0.65,14.83,37.3,4.89,18,-3,13.18,36,6.55,13.45,1,0,0,0,0,1,5,1,0,3,0,2,2,1,0,1,2,5,2,0
597.5,1698.15,104,3.66,0.47,0.56,16.86,27.78,3.74,12,1,17.98,31.82,9.46,22.66,1,0,3,0,1,3,0,3,1,3,1,0,1,0,1,0,3,2,0,0
488.1,1278.62,76,3.73,0.51,0.45,12.12,25.7,3.75,10,1,22.05,34.62,8.63,20.8,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
708.25,1933.18,134,3.73,0.52,0.27,9.17,12.15,4.15,23,1,24.05,45.16,10.93,25.99,3,1,1,2,0,3,3,1,2,1,0,3,3,1,5,2,2,2,2,2
450,1406.92,95,3.77,0.47,0.54,16.2,32.62,3.92,20,-4,46.34,36.29,9.8,23.74,4,0,3,1,2,2,4,1,0,7,1,1,1,3,1,3,4,2,0,0
270.62,1293.13,41,4.2,0.55,0.61,19.2,38.08,4.73,16,-2,12.57,31.37,5.79,13.91,1,0,0,0,1,1,4,1,0,3,0,2,2,1,0,1,2,4,2,0
655.07,1499.82,77,3.84,0.52,0.47,14.22,18.66,3.69,19,1,30.17,36.54,8.89,21.35,2,0,6,0,1,7,0,6,1,2,1,0,2,0,2,0,1,4,0,0
366.11,1048.66,62,3.88,0.53,0.31,8.95,13.82,4.21,16,-3,14.2,40.7,7.04,16.24,1,0,2,5,0,1,1,0,0,1,2,3,0,1,3,0,1,3,0,3
222,507.37,52,3.64,0.47,0.35,13.56,26.08,3.96,13,-1,13.64,45.16,4.8,11.99,0,0,1,2,0,2,0,1,0,2,2,1,1,0,2,3,2,2,0,3
457.3,1292.03,82,3.76,0.52,0.45,14.49,16.29,3.31,16,1,18.51,33.66,8.45,20.8,2,0,6,0,1,6,0,8,1,4,0,0,2,0,2,0,1,2,0,0
530.96,1340.33,83,3.86,0.55,0.43,15.11,25.7,3.75,10,1,17.1,35.92,8.48,23.69,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
581.44,1555.53,105,3.67,0.49,0.5,14.62,24.51,3.65,22,2,17.41,33.06,9.65,21.77,2,0,6,0,2,6,0,7,2,4,2,0,2,0,2,0,4,4,0,0
613.17,1715.07,83,3.84,0.48,0.46,14.42,23.62,3.76,11,0,11.88,33.33,8.65,20.45,1,0,3,0,1,4,0,4,0,2,0,0,1,0,1,0,1,3,0,0
316.85,723.12,65,3.69,0.46,0.71,31.7,60.19,4.56,7,0,16.07,22.62,6.28,16.09,1,0,0,0,3,1,1,2,0,5,6,1,0,2,1,0,1,2,1,0
560.87,2362.22,113,4.01,0.56,0.23,14.23,6.37,3.63,33,2,22.73,50.39,10.27,26.81,1,0,3,5,2,7,1,1,5,3,0,3,0,1,6,6,0,1,2,5
224.25,520.17,52,3.58,0.51,0.27,8.86,24.04,3.89,15,-3,12.58,39.71,5.89,14.4,5,0,0,1,1,3,4,0,0,2,1,2,0,0,1,2,1,2,0,3
398.2,1263.56,87,3.76,0.53,0.38,12.73,11.93,3.83,17,-1,24.17,44.68,7.81,17.72,2,2,1,3,1,4,1,2,1,0,0,0,0,2,2,2,1,1,1,3
449.44,1259.03,49,3.81,0.56,0.45,10.09,6.93,4.33,20,-1,22.28,39.78,7.77,16.13,1,3,1,4,1,4,1,1,0,1,0,1,0,0,1,2,0,1,3,2
453.67,1541.28,73,3.92,0.56,0.44,17.31,17.54,3.37,17,1,9.27,37.89,8.43,19.67,4,0,6,0,0,6,0,6,1,3,1,0,2,0,2,0,2,2,0,0
392.37,1251.02,70,4.01,0.62,0.46,16.19,12.82,3.93,18,0,45.13,39.18,7.59,18.46,1,2,1,3,1,4,1,2,2,0,0,0,0,2,1,2,1,1,1,3
450.29,1109.39,65,3.96,0.52,0.32,11.62,27.16,3.68,9,1,36.9,38.04,8.36,21.21,2,0,3,0,0,2,0,3,1,2,1,0,1,0,1,0,1,2,0,0
358.77,1048.14,69,3.73,0.43,0.35,12.17,20.31,4.08,17,4,14.93,36.71,7.39,15.39,1,0,3,0,1,3,1,3,2,2,1,3,0,0,0,1,1,2,1,1
295.1,871.88,68,3.7,0.49,0.66,34.67,31.04,4.07,11,3,19.06,38.46,6.8,18.28,3,0,3,0,1,3,0,1,1,3,2,2,1,0,3,0,0,2,0,3
314.59,896.46,83,3.7,0.45,0.25,14.48,17.55,3.71,24,3,36.66,49.48,8.66,22.09,1,0,9,1,1,0,1,1,4,3,1,1,0,3,2,2,5,1,0,2
737.09,1932.42,109,3.73,0.53,0.51,17.93,25.45,3.77,23,2,17.21,34.65,9.78,24.42,2,0,6,0,2,8,0,6,2,5,2,0,2,0,2,0,3,4,0,0
616.56,1396.68,67,3.7,0.54,0.4,13.48,25.19,4.07,15,0,16.38,39.53,7.77,21.68,4,0,2,1,0,4,0,3,0,0,1,1,1,1,2,0,2,5,0,0
379.2,991.87,60,3.76,0.5,0.4,14.33,13.6,3.73,16,-4,19,41.67,7.19,17.69,1,0,2,2,4,2,3,2,0,0,1,1,0,0,3,1,1,3,1,2
310.41,799.65,45,3.8,0.47,0.16,3.71,-11.5,3.5,11,-3,8.25,51.67,5.72,13.64,1,0,1,4,0,1,0,1,0,1,0,1,0,0,7,1,1,0,2,1
264.88,778.33,61,3.61,0.5,0.51,18.32,17.31,4.08,17,2,35.53,43.24,6.86,17.54,1,0,2,2,1,5,0,1,2,3,1,2,1,0,1,2,0,2,0,0
187.92,787.27,45,3.95,0.58,0.22,6.4,18.52,3.63,15,-4,18.91,47.69,6.69,14.58,2,0,2,2,3,0,4,0,2,0,0,0,0,2,1,2,1,1,1,3
359.86,1094.58,71,3.82,0.52,0.54,17.63,12.71,3.82,16,-1,31.55,40.91,8.08,17.07,2,2,1,3,1,3,1,2,1,0,0,0,0,2,2,2,1,1,1,3
636.08,2331.28,99,3.78,0.46,0.28,7.36,21.21,3.83,28,5,35.03,41.18,10.6,26.17,1,0,2,1,2,6,0,4,4,2,0,2,1,3,3,5,4,3,1,3
189.45,828.51,35,3.99,0.5,0.57,14.2,43.08,4.76,15,-3,16.05,32.65,5.48,12.95,0,0,0,0,1,0,4,1,0,3,0,1,2,2,0,2,2,4,2,0
375.33,1501.87,77,3.96,0.57,0.66,36.82,4.67,3.38,15,-1,20.7,39.29,7.61,21.16,0,0,4,1,2,1,2,2,1,1,0,1,0,0,0,2,2,0,1,1
298.95,1196.71,44,4.01,0.53,0.57,12.8,40.37,4.78,16,-2,14.32,28.85,7.15,15.73,1,0,0,0,1,1,4,1,0,3,0,2,2,2,0,1,2,4,2,0
317.54,1159.49,64,3.72,0.52,0.48,20.26,33.27,4.2,17,1,43.88,39.51,8.02,19.57,1,0,2,3,1,4,0,1,3,7,1,1,0,1,0,1,1,2,0,1
356.9,1157.21,59,3.83,0.52,0.63,18.54,29.23,4.47,18,1,17.79,30.77,8.43,22.94,1,2,1,3,3,2,1,3,2,4,0,1,1,0,0,0,1,5,0,0
493.36,1946.41,76,3.96,0.51,0.39,11.53,16.6,3.3,24,1,12.33,35.92,9.57,24.49,2,0,5,2,3,4,0,5,0,4,0,3,1,2,0,6,4,0,0,2
552.38,1471.94,109,3.72,0.48,0.71,31.22,42.44,3.78,10,-1,52.82,27.69,8.57,18.18,2,1,0,1,4,2,2,6,1,10,2,0,1,2,2,2,0,1,0,2
255.31,480.8,51,3.73,0.51,0.37,14,20.96,4.12,17,-1,14.07,35.82,5.38,14.17,1,1,2,0,1,2,3,2,0,2,1,1,1,0,1,1,4,3,0,0
415.67,1303.45,72,3.8,0.52,0.32,10.35,9.38,3.76,18,1,34.02,40.2,8.34,20.81,2,2,1,3,1,3,1,2,3,0,0,0,0,1,2,2,1,1,1,3
394.94,957.18,67,3.85,0.52,0.43,13.86,13.12,4.21,17,-1,26.39,40.23,7.43,17.39,1,2,1,3,1,4,1,1,0,1,0,1,0,0,0,2,0,1,2,3
116.79,569.51,34,3.71,0.47,0.32,8.73,51.53,4.68,9,0,22.93,43.9,5.53,11.52,1,0,2,1,0,0,0,0,0,3,2,1,0,4,0,1,2,1,1,0
248.32,810.67,52,3.8,0.46,0.62,24.5,39.33,4.5,11,1,25.53,33.9,6.24,16.72,1,0,0,1,2,0,0,0,0,2,0,2,0,0,0,1,3,1,3,2
438.98,1529.76,86,3.94,0.59,0.52,21.64,13,3.93,17,-1,32.18,39.42,8.39,18.53,1,2,1,3,1,4,1,2,1,0,0,0,0,2,1,2,1,1,1,3
379.4,1428.39,77,3.94,0.56,0.44,15.18,10.89,3.89,17,-1,53.85,40,7.82,18.36,1,2,1,3,1,4,1,2,1,0,0,0,0,2,2,2,1,1,1,3
204.6,690.25,40,3.75,0.48,0.62,17.04,48.04,4.83,13,-4,16.75,31.91,5.33,10.81,0,0,0,0,1,0,4,1,0,3,0,0,2,2,0,1,2,4,2,0
465.3,1381.1,81,4.13,0.6,0.43,22.17,19.97,4.83,22,1,32.48,41.12,7.61,17.82,0,1,2,4,1,0,0,1,2,0,1,2,1,0,3,2,0,6,3,1
430.1,1443.16,73,3.73,0.52,0.55,16.15,27.39,3.82,17,-1,28.97,32.38,10.23,26.07,2,0,2,1,5,6,3,4,2,4,3,1,1,0,1,0,0,2,0,1
299.91,1444.07,65,4.06,0.48,0.58,28.32,25.37,3.51,18,-4,50.14,30.68,7.29,17.1,3,0,3,2,3,1,3,2,0,2,2,1,0,1,0,3,3,2,0,3
389.53,1430.89,74,3.94,0.51,0.3,11.18,21.56,3.58,21,2,25.57,40.45,8.32,19.04,2,0,2,0,1,4,0,4,1,1,0,1,1,1,2,5,4,2,2,3
593.01,1959.8,88,4,0.54,0.4,13.89,20.25,3.7,11,1,24.47,37.5,8.69,22.93,1,0,3,0,1,4,0,3,1,1,1,0,1,0,1,0,1,2,0,0
731.09,1974.89,97,3.85,0.53,0.55,18.49,25.05,3.82,23,1,23.32,33.86,9.66,24.5,2,0,6,1,1,8,0,6,2,6,2,0,2,0,2,0,2,4,0,0
278.54,1362.77,38,4.12,0.54,0.55,11.62,35.23,4.62,15,-3,12.27,25.93,6.88,14.23,1,0,0,0,2,1,5,1,0,3,0,2,2,1,0,0,2,3,2,0
271.5,778.06,61,3.81,0.51,0.75,33,48.52,4.04,7,-2,26.65,25.76,6.22,17.25,1,0,1,1,2,2,1,2,0,7,5,0,0,0,1,0,1,0,1,0
417.05,1609.86,72,3.78,0.52,0.4,14.76,9.38,3.76,18,1,18.97,39.81,8.55,20.39,2,2,1,3,1,3,1,2,3,0,0,0,0,1,2,2,1,1,1,3
499.49,1243.35,82,3.81,0.55,0.46,17.05,25.7,3.75,10,1,20.02,36.11,8.49,20.39,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,2,0,0
608.82,1928.56,97,3.79,0.49,0.46,14.76,26.52,3.67,19,2,16.64,29.69,9.47,23.93,2,0,6,0,2,6,0,8,2,5,2,0,2,0,2,0,1,4,0,0
406.98,1720.55,67,3.84,0.57,0.4,11.26,12.4,3.83,18,1,26.04,43,8.8,19.61,2,2,1,3,1,3,1,2,3,0,0,0,0,2,2,2,1,1,1,3
297.7,566.77,58,3.77,0.57,0.64,30.49,40.28,4.52,17,3,26.72,29.58,5.06,13.27,0,0,2,0,2,1,0,1,2,3,2,1,0,0,0,3,2,3,3,0
355.98,1885.57,54,4.46,0.55,0.5,16.74,19.2,4.17,17,1,13.58,32.47,7.38,13.03,2,2,3,0,0,1,4,0,2,1,0,1,0,1,2,1,0,0,3,6
401.11,1150.13,81,3.86,0.49,0.62,29.16,41.14,4.72,21,3,30.16,30.69,7.44,21.95,1,2,0,1,3,5,1,0,1,5,3,2,1,0,0,3,1,5,0,2
452.34,1217.65,76,3.83,0.5,0.46,16.8,26.97,4.08,21,1,27.75,33.33,8.52,21.02,2,0,6,0,1,6,0,4,1,4,0,0,2,0,2,0,2,6,0,0
304.6,1106.3,71,3.92,0.52,0.48,17.65,18.85,4.06,20,-2,28.75,40.23,7.24,17.47,1,0,2,4,2,6,1,0,2,6,1,1,1,0,2,2,0,2,0,0
226.43,649.55,52,3.63,0.49,0.35,10.89,16.69,4.42,17,-3,27.93,44.44,6.52,13.19,0,1,1,2,1,5,2,0,0,1,2,0,1,0,3,2,0,3,1,1
508.66,1312.43,72,3.88,0.52,0.47,16.76,26.35,4.08,22,2,16.98,37.5,7.99,23.37,2,0,6,0,1,6,0,4,2,2,2,0,2,0,2,0,2,6,0,0
254.01,469.24,56,3.48,0.49,0.32,11,25.04,3.84,13,-1,8.15,44.62,5.13,11.67,0,0,1,2,0,2,0,2,0,2,2,1,1,0,2,3,2,2,0,3
236.32,855.78,33,3.87,0.5,0.52,10.47,40,4.76,15,-2,10.15,25,5.81,12.54,1,0,0,0,1,0,4,1,0,3,0,2,2,1,0,1,2,4,2,0
596.59,1861.26,76,3.94,0.52,0.5,15.47,22.9,3.6,10,1,31.38,35.45,9.41,25.09,2,0,3,0,1,3,0,3,1,2,0,0,1,0,1,0,1,2,0,0
532.73,1285.48,83,3.74,0.53,0.48,12.85,23.92,3.75,18,1,9.04,35.45,9.08,21.77,2,0,6,0,1,6,0,6,1,4,1,0,2,0,2,0,1,4,0,0
538.73,1630.96,85,3.79,0.53,0.42,16.06,8.87,3.74,20,1,19.92,37.72,9.29,22.51,2,2,1,3,1,4,1,2,3,0,0,0,0,1,2,2,2,1,1,3
664.7,1650.38,69,3.84,0.59,0.35,10.67,23.46,3.73,16,1,43.72,39.02,8.66,19.77,3,0,3,0,2,3,1,1,2,1,0,0,0,1,1,3,1,3,0,1
506.21,2088.39,91,4.03,0.56,0.48,20.68,13,4.31,22,0,22.68,39.81,8.27,21.59,1,3,2,4,1,4,1,1,1,2,0,1,1,0,1,2,0,1,3,3
509.55,1199.29,94,3.74,0.48,0.37,15.14,27.05,3.89,10,1,26.41,33.64,8.6,23.78,1,0,3,0,1,3,0,2,1,2,1,0,1,0,1,0,1,2,0,0
240.21,699.63,49,3.75,0.49,0.57,21.07,11.63,4.07,16,-3,25.62,38.57,6.2,14.07,0,1,0,4,0,3,3,3,3,2,1,0,1,1,2,0,0,2,0,1
437.86,726.69,70,3.71,0.54,0.73,30.82,58.5,4.81,9,1,10.48,25.29,6.65,17.62,0,1,0,1,3,1,0,0,0,7,4,1,0,1,1,1,1,2,1,1
481.22,1477.35,106,3.7,0.53,0.46,27.14,23.5,3.76,20,0,28.87,36.97,9.04,23.79,0,0,2,1,5,6,1,3,0,2,0,2,0,2,1,5,0,0,3,5
524.03,1399.38,78,3.9,0.56,0.45,18.57,17.54,3.37,17,1,9.47,40.82,8.07,19.57,4,0,6,0,0,6,0,6,1,3,1,0,2,0,2,0,2,2,0,0
371.15,1206.68,54,3.86,0.54,0.31,8.47,32.81,4.23,15,-4,21.25,44.62,7.62,23.6,2,0,2,2,0,2,3,1,1,3,2,0,1,0,0,0,1,4,0,1
595.91,1873.14,96,3.8,0.52,0.24,9.91,20.43,3.71,24,5,21.86,44.44,9.1,21.28,1,0,2,0,2,5,0,4,3,1,0,2,1,3,3,5,4,2,1,3
369.23,1762.23,67,3.94,0.54,0.58,19.08,24.08,3.97,21,-3,48.43,39.39,8.14,15.72,0,1,3,2,2,1,4,2,0,2,3,2,1,3,0,4,2,1,1,2
505.9,1284.46,84,3.79,0.55,0.43,15.33,23.11,3.82,21,2,18.62,36.11,8.31,20.82,2,0,6,0,1,6,0,6,2,2,2,0,2,0,2,0,2,5,0,0
521.98,1251.45,79,3.85,0.52,0.42,11.64,21.4,3.65,11,1,17.05,37.27,8.8,22.13,1,0,3,0,1,3,0,3,1,1,1,0,1,0,1,0,2,2,0,0
424.28,1053.31,66,3.82,0.5,0.35,14.87,8.89,4.18,21,0,23.67,44.44,7.8,16.62,1,2,2,3,1,4,1,1,1,1,0,1,0,0,1,2,1,1,3,2
443.18,1336.47,70,3.89,0.54,0.46,13.25,5.86,4.39,21,0,28.11,40,7.63,16.42,1,3,1,4,1,4,1,1,0,1,0,2,0,0,1,2,0,1,3,2
334.13,1291.48,56,3.89,0.58,0.61,16,39.81,5.33,16,4,26.43,28,7.2,17.56,0,0,3,0,0,1,0,0,1,0,1,3,0,0,0,0,1,4,3,4
561.77,1799.34,96,3.76,0.49,0.23,5.45,20.43,3.71,24,5,16.95,44.54,8.84,20.42,1,0,2,0,2,5,0,4,3,1,0,2,1,3,3,5,4,2,1,3
371.12,1653.04,58,4.13,0.51,0.45,17.85,17.91,3.95,15,3,17.23,35.44,7.03,16.3,1,0,4,0,1,2,1,2,2,2,1,2,0,0,0,1,1,2,0,0
224.76,1090.09,35,3.89,0.54,0.57,8.4,43.12,4.81,15,-1,9.43,28.57,7.35,17.06,1,0,0,0,1,1,3,1,0,3,0,2,2,2,0,1,2,4,2,0
368.15,1195.04,66,3.71,0.48,0.24,7.5,1,2.94,18,-4,9.53,50.62,8.08,19.77,1,0,1,3,1,2,2,3,0,2,0,1,0,0,3,5,4,0,0,2
418.46,1272.88,62,3.84,0.52,0.58,21.11,13.12,4.21,17,-1,17.97,39.53,7.2,14.36,1,2,1,3,1,4,1,1,0,1,0,1,0,0,0,2,0,1,2,3
616.63,1741.43,88,3.86,0.52,0.45,16.9,18.74,3.63,10,0,23.19,35.14,8.66,19.95,1,0,3,0,1,4,0,3,0,1,0,0,2,0,1,1,0,2,0,0
569.1,1823.99,78,3.9,0.53,0.4,21.42,12.1,3.94,18,-1,36.02,39.78,8.59,21.63,3,1,2,3,1,6,1,1,1,4,1,1,0,0,3,1,0,2,0,0
258.52,640.22,65,3.71,0.53,0.37,14.83,21.64,3.86,18,4,25.54,47.37,6.31,13.92,0,0,4,1,1,2,0,2,4,5,0,1,0,0,1,2,2,2,0,1
526.94,1655.43,83,3.86,0.56,0.36,12.87,22.9,3.45,9,1,22,39.45,8.55,21.89,2,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,1,1,0,0
411.08,1468.38,65,3.84,0.61,0.46,15.6,38.2,5.08,15,3,46.1,30.68,8.29,19.99,0,0,1,0,2,0,2,0,1,2,0,4,0,1,1,1,0,3,3,4
667.03,1829.17,100,3.65,0.51,0.49,14.69,29.19,3.81,10,1,23.06,35.48,9.78,24.43,1,0,3,0,1,3,0,3,1,3,1,0,1,0,1,0,1,2,0,0
371.96,798.59,80,3.61,0.49,0.85,35.79,38.06,3.88,11,4,17.13,20,7.38,17.1,3,2,0,0,4,2,0,3,2,6,4,0,0,0,3,2,1,1,1,0
412.44,1650.79,85,3.96,0.55,0.59,23.48,23.96,3.76,12,0,18.8,36.36,8.95,20.77,1,0,3,1,1,3,0,3,1,3,1,0,2,0,2,0,2,2,0,0
646.49,1458.93,80,3.9,0.48,0.4,10.62,21.48,3.65,12,1,9.55,38.6,9.06,22.7,1,0,3,0,1,3,0,3,1,2,1,0,1,0,2,0,3,2,0,0
480.41,1121.35,79,3.89,0.51,0.51,17.25,21.53,3.53,9,0,32.05,34.07,7.76,19.77,1,0,3,0,1,3,0,4,0,2,0,0,1,0,1,0,1,2,0,0
430.68,1795.72,99,3.71,0.55,0.56,21.85,21.84,3.5,18,-3,32.01,33.33,8.79,21.82,4,0,3,3,3,1,3,4,1,3,1,2,0,2,0,2,1,1,1,2
272.68,574.02,46,3.71,0.43,0.35,14.75,14.7,4.3,15,-2,31.08,35.94,5.97,17.74,1,0,3,3,1,2,1,0,1,1,2,1,0,0,2,0,0,1,3,1
531.88,1225.18,68,3.97,0.49,0.34,10.78,19.71,3.65,18,0,17.66,35.05,8.21,21.18,2,0,6,0,1,6,0,6,0,3,0,0,2,0,2,0,2,4,0,0
362.84,1112.29,61,3.87,0.49,0.31,9.47,28.74,3.67,10,-4,18.53,44.59,7.61,19.19,5,0,0,1,0,2,4,1,0,3,0,1,3,0,1,1,0,1,0,3
273.98,927.57,59,3.89,0.52,0.25,10,20.72,4.48,20,0,33.88,37.8,7.02,16.34,1,0,0,3,4,1,2,0,0,1,0,5,0,1,0,2,2,1,4,2
498.99,1688.62,97,3.81,0.48,0.49,14.46,28.21,3.92,12,1,13.48,34.19,9.24,22.24,1,0,3,0,1,3,0,3,1,3,1,0,1,0,2,0,2,3,0,0
394.17,1306.35,64,3.91,0.52,0.38,15.17,21.81,3.87,20,0,19.81,45,7.1,17.79,2,0,2,4,3,4,0,0,3,3,1,1,0,1,0,3,1,2,0,1
367.84,1266.83,82,4,0.51,0.39,17.62,20.69,4.14,22,-3,23.76,38.71,8.32,20.21,1,0,1,6,1,3,2,0,4,4,0,1,1,2,1,1,1,3,0,2
449.33,955.47,84,3.84,0.52,0.82,34.67,45.27,4.08,13,-1,24.55,20.2,8.38,20.6,2,1,2,0,2,0,2,3,0,7,2,0,0,1,2,3,1,3,1,5
535.95,1610.73,92,3.76,0.52,0.58,17.43,25.67,3.67,12,1,18.07,28.7,9.23,21.57,1,0,3,0,1,4,0,4,1,3,1,0,1,0,1,0,2,2,0,0
592.44,1751.8,95,3.78,0.5,0.49,16.68,22.59,3.63,21,1,15.37,32.5,8.84,22.04,2,0,6,0,2,7,0,7,1,4,1,0,2,0,2,0,3,4,0,0
277.64,984.38,53,3.92,0.49,0.36,10.74,21.43,3.96,15,2,25.06,37.14,6.88,16.1,1,0,3,0,1,3,1,2,1,2,1,2,0,0,0,1,2,2,0,1
326.88,692.75,71,3.61,0.44,0.76,29.3,60.3,4.5,7,0,16.26,24.14,7.45,17.21,0,0,0,0,4,1,1,3,0,5,6,1,0,3,1,0,1,2,1,1
385.63,1174.31,60,3.86,0.52,0.55,15.09,24.14,3.89,18,-1,20.47,32.91,8.24,19.26,1,3,2,1,4,3,4,3,1,5,2,0,0,1,0,1,2,1,0,0
271.15,544.15,47,3.8,0.52,0.7,26.48,66.14,5.05,6,2,27.95,24.59,5.21,12.61,0,1,0,0,2,1,0,0,0,5,6,1,0,2,1,0,1,1,1,0
528.46,1800.33,117,3.79,0.5,0.45,18.83,25.1,3.71,11,1,22.1,36.07,9.25,25.51,1,0,3,0,1,3,0,3,1,2,1,0,1,0,1,0,2,2,0,0
